raw_code,mapped_code
I615,I615
S390,S390
M5452,M545
T913,T913
K210,K210
T302,T302
Z01222,Z012
G609,G609
O992,O992
F319,F319
K564,K564
I256,I256
S0690,S0690
A183,A183
M1099,M1099
E146,E146
D469,D469
S0610,S0610
S868,S868
K740,K740
Z01206,Z012
K296,K296
I152,I152
K560,K560
G629,G629
A061,A061
B779,B779
B09,B09
S020,S020
A169,A169
O233,O233
O16,O16
P120,P120
C19PP1,_
H403,H403
T781,T781
K858,K858
P220,P220
J1803,J180
E230,E230
E106,E106
K550,K550
K273,K273
I213,I213
K638,K638
C19AT1,_
I110,I110
A157,A157
N40,N40
J931,J931
I677,I677
O211,O211
T813,T813
K913,K913
P612,P612
B159,B159
J1572,J157
C787,C787
Q038,Q038
N110,N110
G610,G610
N209,N209
L021,L021
P002,P002
O901,O901
H603,H603
P38,P38
I850,I850
P914,P914
O995,O995
I749,I749
J690,J690
D180,D180
D65,D65
T818,T818
O420,O420
Z01218,Z012
Z01202,Z012
N028,N028
O471,O471
J4510,J451
C859,C859
P700,P700
F323,F323
K639,K639
S0620,S0620
O911,O911
O862,O862
E136,E136
E835,E835
I240,I240
J709,J709
N308,N308
Q249,Q249
K739,K739
Z01221,Z012
E441,E441
C259,C259
Z01205,Z012
D630,D630
H651,H651
G952,G952
E877,E877
K766,K766
D391,D391
I472,I472
D381,D381
K650,K650
J1592,J159
C950,C950
I613,I613
N730,N730
Z0165,Z016
K859,K859
O479,O479
A279,A279
K598,K598
P819,P819
Z01210,Z012
D561,D561
B206,B206
O720,O720
K122,K122
T825,T825
I201,I201
E117,E117
P003,P003
O13,O13
K522,K522
M1000,M1000
M6269,M6269
I639G467,_
J4580,J458
Z01203,Z012
C910,C910
G419,G419
S140,S140
E875,E875
I208,I208
Z0151A1,_
M1090,M1090
E141,E141
Z356,Z356
M868,M868
J980,J980
I629,I629
F322,F322
I514,I514
I778,I778
M478,M478
C819,C819
A159,A159
H050,H050
T782,T782
T312,T312
C029,C029
M1999,M1999
N739,N739
M6268,M6268
O903,O903
D330,D330
K632,K632
S0240,S0240
A278,A278
J391,J391
M1009,M1009
I269,I269
S0680,S0680
S16,S16
I38,I38
I652,I652
G405,G405
K047,K047
K315,K315
S0271,S0271
M159,M159
P393,P393
Q212,Q212
M359,M359
K254,K254
C419,C419
N007,N007
D45,D45
T292,T292
P391,P391
N808,N808
M1399,M1399
I802,I802
N930,N930
G402,G402
S819,S819
D618,D618
E112N083,_
Z0142C,_
E109,E109
Q431,Q431
D693,D693
G933,G933
O152,O152
M485,M485
K510,K510
C58,C58
D752,D752
K851,K851
F530,F530
T001,T001
D728,D728
K570,K570
S017,S017
P921,P921
E050,E050
C160,C160
I630,I630
N419,N419
D66,D66
Z354,Z354
G031,G031
E890,E890
T887,T887
E052,E052
P032,P032
I5000,I500
C222,C222
C780,C780
A079,A079
D294,D294
M0099,M0099
C19PP2,_
Z01223,Z012
S018,S018
G048,G048
H409,H409
Z01215,Z012
P394,P394
A888,A888
C921,C921
M4362,M4362
K269,K269
T608,T608
M5412,M5412
E108,E108
O079,O079
D27,D27
P229,P229
M7915,M7915
N138,N138
N309,N309
D377,D377
A819,A819
L030,L030
P916,P916
C833,C833
S223,S223
K253,K253
N946,N946
M303,M303
M4789,M4789
S0640,S0640
K703,K703
Z348,Z348
C541,C541
N912,N912
A199,A199
T008,T008
D751,D751
Q619,Q619
B169,B169
K767,K767
F239,F239
G039,G039
N151,N151
E781,E781
J679,J679
Z0131B,_
M1990,M199
C229,C229
D508,D508
O989,O989
T754,T754
S092,S092
S044,S044
M1996,M199
K861,K861
G969,G969
K833,K833
O722,O722
D251,D251
D329,D329
M358,M358
I279,I279
O140,O140
O730,O730
S0260,S0260
T399,T399
B342,B342
Z01207,Z012
C923,C923
D599,D599
J698,J698
R578,R578
I744,I744
D371,D371
P809,P809
M329,M329
P364,P364
P922,P922
S764,S764
C749,C749
R579,R579
C169,C169
K529,K529
G618,G618
S2240,S2240
A913,A91
K256,K256
Z0169,Z016
P90375,P90
Q379,Q379
MCPO1,_
A099E861,A09
P201,P201
P017,P017
J110,J110
E107,E107
N180,N180
O809,O809
MDP01,_
M997,M997
N136,N136
C56,C56
G08,G08
D648,D648
E888,E888
P248,P248
J984,J984
K824,K824
C119,C119
N258,N258
K838,K838
I120,I120
I258,I258
Q233,Q233
J09,J09
G441,G441
Q043,Q043
E160,E160
C80,C80
Z349,Z349
O064,O064
P082,P082
G373,G373
I495,I495
K803,K803
G061,G061
P701,P701
D560,D560
O266,O266
E880,E880
S0270,S0270
R51,R51
K811,K811
D449,D449
S0280,S0280
J682,J682
K758,K758
S019,S019
Q644,Q644
I829,I829
S934,S934
P610,P610
O309,O309
P241,P241
I501,I501
N413,N413
G958,G958
J118,J118
P590,P590
C187,C187
D486,D486
P070,P070
P704,P704
A022J170,_
J1812,J181
M328,M328
Q211,Q211
H709,H709
N800,N800
S2241,S2241
K295,K295
M7988,M7988
E269,E269
F201,F201
I616,I616
O440,O440
D471,D471
B189,B189
I270,I270
T212,T212
O159,O159
M5416,M5416
I679G467,_
N135,N135
I493,I493
I776,I776
P039,P039
M7982,M7982
N048,N048
H819,H819
O342,O342
Z010B,_
G008,G008
I429,I429
C311,C311
Z0061,Z006
H700,H700
M7919,M7919
Q423,Q423
L024,L024
S0261,S0261
I620,I620
T600,T600
M0082,M0082
T783,T783
F453,F453
B178,B178
F059,F059
A38,A38
C798,C798
D698,D698
T629,T629
Z0052,Z005
M869,M869
I211,I211
G939,G939
M6299,M6299
B829,B829
Z01224,Z012
Q210,Q210
S910,S910
A509,A509
O758,O758
S007,S007
N312,N312
D569,D569
O994,O994
C851,C851
J387,J387
C401,C401
M543,M543
M532,M532
F109,F109
D550,D550
J390,J390
P361,P361
G312,G312
E831,E831
P020,P020
G400,G400
J950,J950
C900,C900
D589,D589
K658,K658
I422,I422
C269,C269
M0645,M0645
O991,O991
J440,J440
O723,O723
G122,G122
Q039,Q039
D390,D390
I614,I614
G049,G049
I490,I490
J1542,J154
D849,D849
F03,F03
J1292,J129
F199,F199
D595,D595
F101,F101
E788,E788
C341,C341
K828,K828
T500,T500
T752,T752
T002,T002
G458,G458
B659,B659
D375,D375
P158,P158
P211,P211
O678,O678
C080,C080
Q442,Q442
M7918,M7918
J930,J930
E616,E616
C19PP3,_
P613,P613
I471,I471
P000,P000
O713,O713
D352,D352
C73,C73
S008,S008
C312,C312
D370,D370
T905,T905
O988,O988
A35,A35
T520,T520
I470,I470
I068,I068
L023,L023
T982,T982
G406,G406
T831,T831
N158,N158
F29,F29
J969,J969
T673,T673
N058,N058
P006,P006
A014,A014
M4806,M4806
C492,C492
E46,E46
O059,O059
K292,K292
H71,H71
B348,B348
F309,F309
J80,J80
M8660,M8660
L983,L983
J132,J13
D164,D164
G728,G728
N288,N288
D473,D473
M819,M819
L511,L511
D690,D690
D259,D259
M1039,M1039
D67,D67
M7980,M7980
M600,M600
J1293,J129
E511,E511
M501,M501
D510,D510
G549,G549
M7998,M7998
C23,C23
M6298,M6298
T313,T313
T835,T835
I428,I428
N738,N738
Z0041,Z004
F200,F200
S2280,S2280
K286,K286
J060,J060
N030,N030
I309,I309
F329,F329
L512,L512
J848,J848
M1905,M1905
I479,I479
A049,A049
Q250,Q250
D758,D758
N003,N003
K259,K259
N498,N498
M45,M45
T758,T758
G909,G909
C19PP4,_
A408,A408
P611,P611
Z0011,Z001
L029,L029
D899,D899
C250,C250
G372,G372
E561,E561
P761,P761
H702,H702
C390,C390
I098,I098
T932,T932
I159,I159
K276,K276
E798,E798
T788,T788
M0693,M0693
M8669,M8669
S911,S911
O121,O121
S0200,S0200
G968,G968
C699,C699
M629,M629
M5386,M5386
T006,T006
E559,E559
J439,J439
Z0021,Z002
C19CIS,C19
K902,K902
P709,P709
T941,T941
Z380,Z380
N001,N001
A91,A91
A078,A078
I249,I249
G404,G404
12345,_
S060,S060
A90,A90
S810,S810
M760,M760
A064,A064
T360,T360
A010J170,_
T910,T910
K311,K311
K518,K518
A059,A059
N719,N719
D640,D640
A152,A152
O731,O731
K862,K862
C716,C716
S0220,S0220
M1900,M190
I00,I00
K700,K700
T310,T310
J448,J448
G410,G410
N281,N281
O861,O861
A084,A084
B019,B019
N137,N137
Q890,Q890
P028,P028
M628,M628
I139,I139
I359,I359
K759,K759
O985,O985
F259,F259
E631,E631
T311,T311
I694,I694
T839,T839
N202,N202
C494,C494
I052,I052
M301,M301
C414,C414
D568,D568
S610,S610
O719,O719
O717,O717
Z370,Z370
I229,I229
Z038,Z038
I650,I650
U071,_
M674,M674
V899,_
O703,O703
O800,O800
U072,_
Q668,Q668
D0510,D051
Z13,Z139
H2591,H259
L899,L899
Z208,Z208
K352,K352
0800,_
Z392,Z392
Z491,Z491
S818,S818
O682,O682
O691,O691
O821,O821
C186,C186
T88,T889
E142,E142
N083,N083
H259,H259
H250,H250
Z300,Z300
H188,H188
H252,H252
K350,K350
O702,O702
C839,C839
Z511,Z511
K045,K045
N320,N320
A15,A159
J918,J91
N401,N40
C801,C80
E042,E042
E785,E785
I842,I842
O820,O820
I845,I845
K821,K821
Z017,Z017
S4100,S410
1,_
M8070,_
K3580,K358
H4091,H409
B24,B24
O641,O641
Q514,Q514
S273,S273
O756,O756
O339,O339
Y95,_
O631,O631
O369,O369
O829,O829
0809,_
H251,H251
I10,I10
O321,O321
O365,O365
E862,E86
K294,K294
C07,C07
Z115,Z115
Z308,Z308
N905,N905
Z518,Z518
K603,K603
R100,R100
O80,O809
Z001,Z001
Z301,Z301
T141,T141
W54,_
J1891,J189
B209,B209
O361,O361
O689,O689
L600,L600
K918,K918
K359,K359
N119,N119
R740,R740
Z381,Z381
Z418,Z418
H2501,H250
H000,H000
Z305,Z305
E112,E112
I442,I442
S5240,S5240
W1999,_
Z0381,Z038
8,_
K088,K088
M1030,M1030
B479,B479
W55,_
K635,K635
L720,L720
Z340,Z340
W5499,_
Q273,Q273
N751,N751
S6140,_
2,_
R042,R042
N801,N801
O830,O830
M541,M541
Z711,Z711
O70,O709
O324,O324
C218,C218
M622,M622
C01,C01
Z510,Z510
H6031,H603
M8500,M8500
Z512,Z512
O332,O332
O681,O681
O828,O828
N032,N032
I739,I739
S070,S070
C310,C310
H405,H405
H6120,H612
Q360,Q360
B956,B956
T857,T857
S832,S832
S835,S835
Z290,Z290
O14,O149
O619,O619
M103,M103
Z20,Z209
Z76,Z769
S600,S600
W268,_
D374,D374
E143,E143
H360,H360
H353,H353
K403,K403
N63,N63
K149,K149
R221,R221
0,_
I849,I849
H110,H110
O690,O690
U089,_
D279,D27
B082,B082
D250,D250
O654,O654
I102,I10
K922,K922
O344,O344
O620,O620
O655,O655
S525,S525
M8665,M8665
K353,K353
Z988,Z988
H2580,H258
I517,I517
I876,_
T1500,T150
S520,S520
S518,S518
Z302,Z302
P251,P251
S420,S420
E789,E789
H0013,H001
R339,R33
M799,M799
S619,S619
L0230,L023
Z37,Z379
N818,N818
H2510,H251
Z524,Z524
O648,O648
O300,O300
O842,O842
Z372,Z372
O680,O680
Z383,Z383
O624,O624
Q612,Q612
N08,_
O700,O700
Z270,Z270
B083,B083
Z992,Z992
S8221,S8221
V8999,_
L721,L721
K648,_
C569,C56
H2590,H259
Z470,Z470
C71,C719
B86,B86
Z9922,Z992
I770,I770
C069,C069
O021,O021
N20,N209
Z011,Z011
Z139,Z139
K20,K20
K317,K317
K449,K449
E114,E114
G632,G632
N070,N070
C763,C763
S424,S424
F419,F419
O020,O020
M6534,M6534
H111,H111
E786,E786
R739,R739
S370,S370
C090,C090
J329,J329
J189,J189
C679,C679
K659,K659
I131,I131
Z382,Z382
S8220,S8220
I461,I461
P0000,_
C442,C442
C659,C65
D126,D126
D44,D449
Q388,Q388
O601,O601
K660,K660
H402,H402
I109UO71,I10
B968,B968
H334,H334
R092,R092
O701,O701
O698,O698
C50,C509
J320,J320
S8210,S8210
S053,S053
Q613,Q613
N764,N764
E669,E669
N820,N820
O001,O001
S015,S015
C811,C811
S5100,S510
Q63,Q639
N709,N709
M8090,M8090
C4492,C449
M9821,_
I469,I469
K823,K823
G309,G309
S623,S623
E113,E113
H260,H260
S7200,S7200
R224,R224
I12,I129
K051,K051
I822,I822
H660,H660
Z901,Z901
Z2082,Z208
M082,M082
Y560,_
N840,N840
Y453,_
Z49,_
H0282,H028
5,_
V239,_
O85,O85
L409,L409
N03,N039
E102,E102
B378,B378
K298,K298
K509,K509
H2640,H264
A858,A858
N182,N182
Z940,Z940
C53,C539
N850,N850
R102,R102
O441,O441
Z371,Z371
H264,H264
T09,T099
E132,E132
M653,M653
C19,C19
J1899,J189
C34,C349
E1035,E103
H2641,H264
S0651,S0651
D172,D172
N858,N858
M4636,M4636
L723,_
N329,N329
J040,J040
K409,K409
E790,E790
K839,K839
R17,R17
C95,C959
D696,D696
B201,B201
R131,R13
C109,C109
K209,K20
K640,_
I6350,I635
O709,O709
M750,M750
T797,T797
N083N1,_
J219,J219
J459,J459
J4599,J459
R05,R05
R53,R53
B980,B980
K572,K572
S724,S724
S830,S830
N038,N038
N838,N838
J852,J852
A009,A009
O60,_
O100,O100
J019,J019
A170,A170
G01,G01
L89,L89
N2819,N281
H2520,H252
S010,S010
V274,_
Z369,Z369
N004,N004
I848,I848
E149,E149
I130,I130
R55,R55
Y841,_
O060,O060
M220,M220
J370,J370
S6230,S6230
D760,D760
Q539,Q539
S302,S302
S327,S327
Z012,Z012
J1289,J128
H2126,H212
M0686,M0686
J0100,J010
I2510,I251
I4891,I48
S9130,S913
M109,M109
K80,_
E14,E149
R001,R001
E142NO83,_
080,_
T162,T16
H3602,H3602
R18,R18
R223,R223
A069,A069
C5090,C509
D165,D165
C170,C170
D2110,D211
C159,C159
H446,H446
H1101,H110
A09,A09
F89,F89
G408,G408
C970,C97
O63,O639
O99,_
O639,O639
O699,O699
I959,I959
N186,_
H3532,H353
H4050,H405
C499,C499
S7210,S7210
M8445,M8445
K621,K621
E118,E118
Z492,Z492
Z39,_
W5599,_
S817,S817
D219,D219
S9131,S913
N142,N142
C508,C508
N830,N830
O688,O688
E1162,E116
98,_
M9014,M9014
N809,N809
Z38,_
D759,D759
N159,N159
S524,S524
M8199,M8199
S4220,S4220
W0118,_
M053,M053
S823,S823
T07,T07
O019,O019
M755,M755
B377,B377
O009,O009
R104,R104
D631,D631
N825,N825
M8668,M8668
N601,N601
M6539,M6539
T85,T859
K629,K629
M179,M179
H3520,H352
Q385,Q385
C439,C439
O322,O322
H209,H209
H261,H261
H271,H271
H522,H522
N771,N771
Q66,Q669
J1890,J189
S7241,S7241
S9250,S9250
00,_
O831,O831
L918,L918
B084,B084
H270,H270
C621,C621
F840,F840
I313,I313
C491,C491
A164,A164
Z3000,Z300
800,_
S510,S510
R222,R222
S5250,S5250
H2511,H251
H939,H939
T019,T019
D361,D361
0342,_
S5225,S522
K57,K579
H4020,H402
R064,R064
N141,N141
M678,M678
O621,O621
O984,O984
Z3800,Z380
H178,H178
Z304,Z304
J304,J304
J339,J339
J342,J342
K429,K429
D223,D223
Q909,Q909
S720,S720
M321,M321
N085,N085
T845,T845
Z135,Z135
Z138,Z138
Z232,Z232
Z246,Z246
E872,E872
J128,J128
D051,D051
Z035,Z035
S723,S723
V299,_
Z391,Z391
Z3801,Z380
O142,O142
O459,O459
S4092,S409
Z867,Z867
C11,C119
H618,H618
B369,B369
V890,_
S0181,S018
N93,N939
R590,R590
E1131,E113
B961,B961
S729,S729
J32,J329
L040,L040
K401,K401
J1202,J120
A158,A158
I498,I498
N44,N44
O653,O653
0808,_
L089,L089
M8840,_
Z321,Z321
H3380,_
K358,K358
Q8781,Q878
N973,N973
K610,K610
C782,C782
S531,S531
M1712,M171
S063,S063
V385,_
C5099,C509
R878,R878
Z386,Z386
O101,O101
I11,I119
S423,S423
T802,T802
Z3049,Z304
S91,S919
Z322,_
N841,N841
H1106,H110
C383,C383
O814,O814
H358,H358
H431,H431
E1121,E112
H020,H020
S352,S352
S828,S828
M8071,_
O630,O630
H3521,H352
S61,S619
S618,S618
K35,K359
D485,D485
Z352,Z352
C761,C761
Q104,Q104
Q105,Q105
N188,N188
Z9851,_
O82,O829
C241,C241
O69,O699
S9101,S910
Z928,Z928
O710,O710
H354,H354
S8200,S8200
N140,N140
S3200,S3200
W019,_
E041,E041
E88,E889
N399,N399
W540,_
S519,S519
W258,_
M1711,M171
S917,S917
W295,_
Z3001,Z300
7,_
N839,N839
D384,D384
B59,B59
Z513,Z513
C770,C770
I859,I859
J680,J680
N298,N298
M163,M163
K561,K561
K562,K562
S6240,S6240
S7240,S7240
S8100,S810
V244,_
I443,I443
B07,B07
H350,H350
M705,M705
M139,M139
T928,T928
O421,O421
Z134,Z134
D34,D34
B658,B658
I982,I982
M8441,M8441
N481,N481
Q131,Q131
Z083,_
N859,N859
I831,I831
J812,J81
S999,S999
H112,H112
K8010,K801
Z441,Z441
S8280,S8280
T226,T226
K40,K409
E1450,E145
O363,O363
Q795,Q795
Q357,Q357
Z931,Z931
W8799,_
R562,_
O103,O103
H1100,H110
H400,H400
S062,S062
S068,S068
E86,E86
S4240,S4240
H3601,H3601
C785,C785
C688,C688
I482,I48
O335,O335
I070,I070
Q220,Q220
Q226,Q226
R91,R91
R490,R490
K919,K919
H359,H359
E104,E104
S366,S366
W34,_
Z433,Z433
S5241,S5241
S899,S899
T939,T939
V892,_
N428,N428
O839,O839
C7981,C798
G473,G473
J359,J359
Z028,Z028
K119,K119
S528,S528
Q532,Q532
M858,M858
Z467,Z467
R229,R229
M10,M109
H0010,H001
H2592,H259
R798,R798
L088,L088
O40,O40
M8040,M8040
B9729,B972
E783,E783
J47,J47
O750,O750
O265,O265
O622,O622
Z961,Z961
E282,E282
N979,N979
C329,C329
D320,D320
Z309,Z309
K8510,K851
D383,D383
S314,S314
W19,_
M6584,M6584
O061,O061
D434,D434
H352,H352
I83,I839
Q358,_
D252,D252
Z039,Z039
M654,M654
R000,R000
R688,R688
M9260,M926
P788,P788
G551,G551
C55,C55
S430,S430
M9510,M951
P290,P290
S4200,S4200
Q378,Q378
R572,R572
H404,H404
O8203,O820
70,_
E1160,E116
I519,I519
I516,I516
S869,S869
M818,M818
S241,S241
W199,_
M8010,M8010
C797,C797
K120,K120
N907,N907
D17,D179
O757,O757
H4451,H445
H2601,H260
W200,_
M8000,M8000
S064,S064
S066,S066
S069,S069
G932,G932
N488,N488
N350,N350
K228,K228
H4001,H400
S826,S826
J1283,J128
O48,O48
C709,C709
N920,N920
T230,T230
I841,I841
E222,E222
N035,N035
H3481,H348
I679,I679
G468,G468
S981,S981
H408,H408
E870,E870
O008,O008
O109,O109
S8201,S8201
O652,O652
M7791,M7791
D414,D414
D400,D400
V2099,_
185,_
K649,_
T013,T013
L049,L049
S8260,S8260
H599,H599
S3640,S3640
S3650,S3650
I489,I48
I871,I871
S5260,S5260
N482,N482
N62,N62
S711,S711
W250,_
K869,K869
D24,D24
L910,L910
E299,E299
H1691,H169
M8895,M8895
H2521,H252
K819,K819
F418,F418
B962,B962
H330,H330
M8380,M8380
N946NO3,_
A188,A188
Q120,Q120
H611,H611
S523,S523
D2101,D210
J1282,J128
B769,B769
M5320,M5320
X1299,_
T222,T222
T232,T232
P258,P258
T1501,T150
S212,S212
S9310,S931
N184,N184
L231,L231
0807,_
Z378,_
O11,O11
O808,O808
I864,I864
R048,R048
C530,C530
C139,C139
H341,H341
L97,L97
K040,K040
R252,R252
E860,E86
K3532,K353
N26,N26
I26,I269
V284,_
P614,P614
C490,C490
Z412,Z412
O759,O759
X5999,_
Z1158,Z115
H4011,H401
M512,M512
Z985,_
D241,D24
N171,N171
N472,N47
Y280,_
S6231,S6231
K612,K612
H2581,H258
E834,E834
G930,G930
A630,A630
G513,G513
H269,H269
E103,E103
D125,D125
O325,O325
O848,O848
E112N,_
Z30,Z309
Z641,Z641
S360,S360
S365,S365
S368,S368
S399,S399
S635,S635
S002,S002
S308,S308
S809,S809
V32,_
T824,T824
D121,D121
K752,K752
I253,I253
K049,K049
S058,S058
E740,E740
H262,H262
M9731,_
C443,C443
L028,L028
O269,O269
O343,O343
K257,K257
Z379,Z379
K829,K829
H622,H622
H605,H605
Y423,_
M009,M009
Z203,Z203
N183,N183
S7230,S7230
T827,T827
Z936,Z936
R188,R18
E049,E049
B269,B269
G633,G633
R338,R33
T811,T811
Z346,_
I878,I878
A165,A165
O411,O411
L989,L989
G40,G409
P021,P021
Y149,_
A011,A011
B370,B370
S059,S059
R02,R02
H2690,H269
O693,O693
S612,_
D232,D232
D481,D481
M9989,M9989
M100,M100
Q419,Q419
J352,J352
N219,N219
Q549,Q549
I729,I729
O692,O692
H440,H440
I731,I731
O419,O419
J00,J00
N819,N819
D40,D409
H2693,H269
S6611,S661
B182,B182
R730,R730
S968,S968
S663,S663
D580,D580
H36,_
J343,J343
M199,M199
I8511,_
C449,C449
M3214,M321
O328,O328
E142N0,_
A97,_
J069UO71,_
M8889,M8889
H813,H813
S5270,S5270
O063,O063
O418,O418
M8932,M8932
N950,N950
C5091,C509
D213,D213
K641,_
S626,S626
N7510,N751
Z935,Z935
S614,_
M791,M791
K046,K046
O368,O368
S5221,S5221
S681,S681
X59,_
Z1159,Z115
H085,_
I840,I840
O3421,O342
R31,R31
Z954,Z954
K633,K633
392,_
D269,D269
N803,N803
019,_
D179,D179
P20,P209
J383,J383
C409,C409
R220,R220
M8570,_
C519,C519
S722,S722
V2999,_
O096,_
C857,C857
Z4881,Z488
O44,_
C959,C959
9,_
M1096,M1096
E11,E119
N433,N433
Z861,Z861
H351,H351
S628,S628
W228,_
O329,O329
R7301,R730
S860,S860
P293,P293
Q228,Q228
Q359,Q359
H7201,H720
Q438,Q438
V224,_
I061,I061
Z490,Z490
I46,I469
S47,S47
S21,S219
D110,D110
C08,C089
P90,P90
O860,O860
S050,S050
S4111,S411
K589,K589
S208,S208
T149,T149
Q355,Q355
S431,S431
T143,T143
N410,N410
K3531,K353
S4021,_
S8081,S8081
Z031,Z031
H348,H348
R599,R599
M418,M418
K260,K260
N358,N358
K820,K820
P0001,_
T856,T856
0821,_
Z030,Z030
R33,R33
D21,D219
M9180,M9180
K2970,K297
Z3046,Z304
M8480,M8480
K36,K36
A048,A048
O649,O649
R591,R591
K9162,_
Z4911,Z491
I872,I872
H4021,H402
L602,L602
E055,E055
E069,E069
K11,K119
K519,K519
O139,O13
R58,R58
M8688,M8688
A812,A812
Q522,Q522
K351,K351
N280,N280
M8550,M8550
C210,C210
Z480,Z480
K565,K565
N924,N924
E799,E799
F411,F411
H001,H001
K21,K219
T868,T868
