raw_code,mapped_code
N178,N178
S0240,S0240
T848,T848
P128,P128
T628,T628
D129,D129
N40,N40
K219,K219
S011,S011
T391,T391
E101,E101
S0650,S0650
C340,C340
Z354,Z354
C19IP1,_
C19X3,_
D619,D619
S0690,S0690
C679,C679
G700,G700
A150,A150
I64,I64
J988,J988
D510,D510
J939,J939
P022,P022
K769,K769
I610,I610
C19IP3,_
D391,D391
N492,N492
Z010A,_
P031,P031
N039,N039
H445,H445
M0099,M0099
N709,N709
K560,K560
I250,I250
J101,J101
S435,S435
A162,A162
G939,G939
O429,O429
T300,T300
K271,K271
D381,D381
N832,N832
I880,I880
O471,O471
K254,K254
T758,T758
T454,T454
K561,K561
S0660,S0660
I618,I618
D693,D693
L033,L033
I213,I213
H052,H052
F319,F319
C185,C185
D350,D350
Z01209,Z012
S020,S020
S099,S099
K319,K319
G610,G610
K290,K290
N200,N200
M543,M543
F203,F203
K703,K703
L029,L029
O034,O034
Z0165,Z016
S2240,S2240
I110,I110
I201,I201
M1309,M1309
I38,I38
A014,A014
P599,P599
K709,K709
D630,D630
K650,K650
A369,A369
S819,S819
H810,H810
O321,O321
B182,B182
0935,_
C711,C711
E039,E039
L022,L022
N139,N139
N19,N19
L038,L038
I674,I674
C859,C859
K273,K273
J40,J40
K270,K270
P968,P968
D489,D489
I255,I255
E131,E131
P249,P249
P551,P551
P831,P831
E871,E871
K802,K802
P399,P399
B180,B180
T001,T001
Z01201,Z012
S0691,S0691
S018,S018
T671,T671
B199,B199
S16,S16
K729,K729
N926,N926
I260,I260
H440,H440
I208,I208
A159,A159
T202,T202
G969,G969
A410,A410
I248,I248
C539,C539
M545,M545
M629,M629
N258,N258
A38,A38
G934E90,_
O064,O064
O441,O441
K800,K800
P591,P591
P582,P582
S434,S434
S0630,S0630
P761,P761
Z01212,Z012
S818,S818
G360,G360
D443,D443
T754,T754
E128,E128
C729,C729
E105,E105
O233,O233
K766,K766
J989,J989
P593,P593
K579,K579
N201,N201
A89,A89
E861,E86
S0620,S0620
K821,K821
K851,K851
N319,N319
J1292,J129
O901,O901
I256,I256
G433,G433
A167,A167
T618,T618
Z0071,_
K047,K047
N059,N059
I630,I630
O152,O152
O721,O721
I693,I693
L024,L024
I240,I240
A46,A46
N281,N281
J931,J931
K253,K253
A161,A161
M6266,M6266
F329,F329
A158,A158
I159,I159
K913,K913
E111,E111
N47,N47
N739,N739
Z01213,Z012
C119,C119
M4806,M4806
E059,E059
N801,N801
O364,O364
C187,C187
I211,I211
N300,N300
P008,P008
T203,T203
O996,O996
C259,C259
C500,C500
S934,S934
Q250,Q250
A021,A021
S610,S610
M819,M819
T519,T519
M0299,M0299
J1592,J159
K768,K768
C169,C169
O990,O990
M7999,M7999
A182,A182
K222,K222
A819,A819
Q336,Q336
N009,N009
P916,P916
P002,P002
M478,M478
P612,P612
K811,K811
I615,I615
K295,K295
P070,P070
H664,H664
T310,T310
P38,P38
J91,J91
P081,P081
P700,P700
O470,O470
A911,A911
R509,R509
P038,P038
K564,K564
I472,I472
I251,I251
D823,D823
C220,C220
P363,P363
T520,T520
K590,K590
K221,K221
S0200,S0200
C23,C23
K804,K804
I471,I471
A165,A165
J1212,J121
R579,R579
E161,E161
O234,O234
I139,I139
T940,T940
E109,E109
N137,N137
M163,M163
T003,T003
J118,J118
N289,N289
N938,N938
M1990,M199
A90,A90
K750,K750
E052,E052
I629,I629
M0699,M0699
S017,S017
E107,E107
G473,G473
D259,D259
C719,C719
M8667,M8667
K808,K808
M303,M303
Z01216,Z012
P012,P012
N049,N049
O069,O069
I420,I420
K250,K250
H700,H700
O420,O420
Z01214,Z012
S0260,S0260
M512,M512
I498,I498
J668,J668
Z01220,Z012
Z0051,Z005
K20,K20
N459,N459
T445,T445
C920,C920
J680,J680
E43,E43
N050,N050
E050,E050
T222,T222
A379J170,_
B509,B509
M6000,M6000
E136,E136
K299,K299
O230,O230
Z01215,Z012
Z01207,Z012
S008,S008
T039,T039
F29,F29
C795,C795
C819,C819
C029,C029
D508,D508
C793,C793
O860,O860
D848,D848
Z01219,Z012
G458,G458
N003,N003
M1396,M1396
O861,O861
K565,K565
I871,I871
Q249,Q249
J980,J980
I744,I744
G500,G500
Q379,Q379
O009,O009
N499,N499
G638,G638
D45,D45
I5000,I500
Z0167,Z016
O751,O751
T751,T751
G009,G009
D486,D486
S0621,S0621
D27,D27
G400,G400
E112N083,_
P590,P590
N308,N308
D70,D70
N136,N136
B206,B206
M5450,M5450
S917,S917
N038,N038
Z340,Z340
K828,K828
D618,D618
P809,P809
K859,K859
Z01217,Z012
G92,G92
T424,T424
Z01218,Z012
S224,S224
K824,K824
G049,G049
C771,C771
E249,E249
E146,E146
C780,C780
Z01221,Z012
F488,F488
M940,M940
J1803,J180
M0098,M0098
A085,A085
A279,A279
D568,D568
H663,H663
N498,N498
O365,O365
T630,T630
B779,B779
G809,G809
E142N083,_
S390,S390
Z01224,Z012
K810,K810
T629,T629
S2200,S2200
I613,I613
Q369,Q369
O984,O984
H46,H46
J448,J448
D250,D250
O985,O985
S050,S050
T780,T780
J038,J038
N000,N000
A084,A084
P378,P378
T312,T312
K276,K276
G952,G952
I612,I612
C950,C950
T811,T811
T465,T465
G918,G918
N008,N008
Z02053,Z020
E788,E788
P769,P769
S0280,S0280
A86,A86
G038,G038
M864,M864
I614,I614
Z01223,Z012
S913,S913
I220,I220
C062,C062
O13,O13
T000,T000
F072,F072
Z0041,Z004
O730,O730
C229,C229
P360,P360
C850,C850
M6268,M6268
F109,F109
M5499,M5499
P760,P760
G039,G039
A059,A059
J961,J961
T828,T828
P910,P910
P026,P026
K700,K700
P269,P269
F100,F100
G710,G710
H602,H602
I019,I019
N159,N159
D849,D849
S001,S001
O249,O249
G318,G318
C782,C782
N946,N946
N858,N858
E055,E055
S0210,S0210
H650,H650
O479,O479
L512,L512
J80,J80
A379,A379
P015,P015
K137,K137
I080,I080
T311,T311
S0220,S0220
K85,K859
N450,N450
M1090,M1090
J985,J985
M6265,M6265
K659,K659
I829,I829
Q000,Q000
T941,T941
J440,J440
S0640,S0640
R02,R02
O758,O758
Z01222,Z012
Z01225,Z012
Z0091,_
H402,H402
Z0152A1,_
P60,P60
T622,T622
P701,P701
D432,D432
S009,S009
P375,P375
M2450,M2450
J110,J110
D376,D376
M513,M513
N170,N170
O722,O722
P540,P540
T781,T781
H814,H814
J948,J948
D469,D469
K292,K292
M628,M628
A153,A153
C189,C189
C140,C140
D758,D758
M170,M170
M6260,M6260
G312,G312
B658,B658
C069,C069
P000,P000
G933,G933
M1098,M1098
O266,O266
J108,J108
S0290,S0290
P030,P030
M0690,M0690
C786,C786
K852,K852
P036,P036
T600,T600
N058,N058
D370,D370
Z01202,Z012
K261,K261
S0680,S0680
I631,I631
D593,D593
F840,F840
K818,K818
M5412,M5412
J09,J09
O149,O149
P819,P819
G628,G628
P618,P618
Z01731,Z017
I490,I490
T814,T814
E877,E877
B909,B909
S0261,S0261
O717,O717
K251,K251
I81,I81
D66,D66
T423,T423
C751,C751
O911,O911
S430,S430
S223,S223
T921,T921
K255,K255
M0696,M0696
D352,D352
I279,I279
O992,O992
K296,K296
J688,J688
C56,C56
N923,N923
R578,R578
K861,K861
C419,C419
G309F009,_
A010J170,_
T813,T813
C541,C541
I672,I672
N809,N809
Z0021,Z002
G404,G404
A099E861,A09
P120,P120
E160,E160
I152,I152
N032,N032
N030,N030
O268,O268
L020,L020
M479,M479
C19CI,_
P362,P362
D180,D180
I828,I828
P017,P017
T302,T302
A049,A049
T912,T912
C692,C692
M4797,M4797
P236,P236
I359,I359
A509,A509
I212,I212
M0695,M0695
P201,P201
I802,I802
J050,J050
G441,G441
P211,P211
A411,A411
D379,D379
D252,D252
H701,H701
C80,C80
D181,D181
D164,D164
T827,T827
Q039,Q039
I442,I442
G255,G255
A240,A240
M1001,M1001
T242,T242
C19PP2,_
C73,C73
E210,E210
N141,N141
Q213,Q213
M1009,M1009
I350,I350
P229,P229
G030,G030
I692,I692
K719,K719
A191,A191
D750,D750
D640,D640
A156,A156
K102,K102
M750,M750
T604,T604
J938,J938
F431,F431
J439,J439
S097,S097
D569,D569
O48,O48
E147,E147
B949,B949
L023,L023
G448,G448
G618,G618
I501,I501
Z0166,Z016
F453,F453
Q828,Q828
J4510,J451
I10,I10
T509,T509
K638,K638
D561,D561
M1998,M1998
M1397,M1397
T366,T366
J929,J929
J698,J698
K863,K863
J1542,J154
F341,F341
I671,I671
H652,H652
T798,T798
A370,A370
N001,N001
M1395,M1395
J689,J689
B069,B069
I749,I749
I050,I050
I426,I426
MDP01,_
S000,S000
C921,C921
M767,M767
O85,O85
N131,N131
D67,D67
J869,J869
C250,C250
T634,T634
I429,I429
I514,I514
K298,K298
C833,C833
C760,C760
J958,J958
D471,D471
Z0143C,_
C671,C671
K509,K509
M353,M353
O219,O219
P398,P398
B181,B181
O239,O239
I233,I233
A394,A394
K256,K256
G904,G904
K720,K720
K286,K286
O439,O439
E806,E806
E441,E441
B052J171,_
A192,A192
A409,A409
P709,P709
A079,A079
K112,K112
M600,M600
O159,O159
D690,D690
M1006,M1006
M430,M430
F432,F432
O059,O059
E278,E278
K721,K721
N803,N803
E892,E892
Z356,Z356
G549,G549
P006,P006
D550,D550
T900,T900
I698,I698
T910,T910
D899,D899
Q446,Q446
ICD,_
I238,I238
J1293,J129
K908,K908
K746I982,_
C900,C900
S098,S098
M968,M968
E031,E031
Z011G1,_
T886,T886
C218,C218
F102,F102
E870,E870
K519,K519
M5419,M5419
T930,T930
T857,T857
A154,A154
P028,P028
A888,A888
P288,P288
R51,R51
P039,P039
D126,D126
K918,K918
N133,N133
P033,P033
O102,O102
P704,P704
J392,J392
S140,S140
K275,K275
I309,I309
D65,D65
O019,O019
A184,A184
Q613,Q613
P134,P134
C384,C384
P528,P528
T835,T835
P969,P969
M1097,M1097
M7995,M7995
A011,A011
D728,D728
G901,G901
T887,T887
A183,A183
J189,J189
N940,N940
N419,N419
Z0022,Z002
P293,P293
S0610,S0610
E722,E722
G619,G619
J46,J46
A901,A90
S437,S437
I620,I620
G909,G909
C55,C55
S619,S619
N119,N119
K522,K522
Z011H,_
I850,I850
P588,P588
D121,D121
A063,A063
O033,O033
K704,K704
G239,G239
A029,A029
Q423,Q423
A157,A157
K767,K767
M484,M484
Q851,Q851
M0687,M0687
J060,J060
G438,G438
I808,I808
P284,P284
J1893I248,_
D595,D595
K805,K805
M4319,M4319
D648,D648
K284,K284
I270,I270
B012J171,_
J841,J841
T494,T494
G919,G919
J981,J981
I132,I132
E784,E784
E780,E780
G418,G418
P960,P960
I129,I129
C740,C740
F03,F03
M5410,M5410
G722,G722
I809,I809
G900,G900
O11,O11
E798,E798
K632,K632
Z0169,Z016
C716,C716
N130,N130
D281,D281
I341,I341
M2540,M2540
Q600,Q600
G031,G031
A270,A270
P702,P702
M8666,M8666
K710,K710
A878,A878
O994,O994
O862,O862
P611,P611
B201,B201
C160,C160
H601,H601
T435,T435
F103,F103
P243,P243
G373,G373
T002,T002
C540,C540
N040,N040
M0090,M0090
E862,E86
T901,T901
Z352,Z352
P082,P082
S013,S013
N171,N171
A691,A691
G430,G430
D734,D734
K551,K551
N132,N132
A09,A09
T794,T794
O021,O021
T291,T291
M1995,M1995
Z380,Z380
C19PP3,_
A151,A151
E063,E063
I492,I492
G406,G406
O908,O908
T603,T603
P007,P007
T676,T676
M7918,M7918
F323,F323
N701,N701
A879,A879
T928,T928
D531,D531
I607,I607
O719,O719
I616,I616
S912,S912
O678,O678
H2511,H251
E1121,E112
H2591,H259
Z491,Z491
Z370,Z370
E890,E890
F411,F411
L929,L929
Z3801,Z380
O329,O329
O829,O829
Z511,Z511
T141,T141
W54,_
O800,O800
O342,O342
O820,O820
Z301,Z301
C163,C163
O809,O809
O832,O832
H2590,H259
Z038,Z038
Z208,Z208
L723,_
L728,L728
O821,O821
N979,N979
W5499,_
J4599,J459
E669,E669
Z115,Z115
E142,E142
N083,N083
Z992,Z992
Z392,Z392
O702,O702
R63,_
C50,C509
C18,C189
F028,F028
E112,E112
N055,N055
U071,_
Z011,Z011
Z135,Z135
Z139,Z139
Z246,Z246
H185,H185
D375,D375
D390,D390
Z988,Z988
N8185,N818
E049,E049
Z510,Z510
T833,T833
M751,M751
M752,M752
N188,N188
K353,K353
H1101,H110
H408,H408
Z012,Z012
U072,_
W55,_
A549,A549
0809,_
H433,H433
E790,E790
Y560,_
Q612,Q612
Z49,_
Z203,Z203
Z762,Z762
O16,O16
Z302,Z302
N750,N750
Z348,Z348
0800,_
B209,B209
R221,R221
H251,H251
O709,O709
Q443,Q443
Q892,Q892
E789,E789
H4020,H402
N850,N850
O691,O691
L089,L089
H264,H264
O681,O681
Z371,Z371
K358,K358
R58,R58
B24,B24
D210,D210
Z38,_
Q254,Q254
H110,H110
M8160,M8160
O631,O631
O654,O654
Z355,Z355
O689,O689
Z9011,Z901
P0000,_
N180,N180
M9821,_
R090,R090
O619,O619
N811,N811
N815,N815
Z961,Z961
O63,O639
O00,O009
S424,S424
I469,I469
S420,S420
380,_
H330,H330
Y841,_
N037,N037
J390,J390
M8070,_
S817,S817
Z3001,Z300
7,_
M3214,M321
Z381,Z381
J00,J00
R190,R190
H218,H218
J459,J459
R572,R572
O700,O700
J1899,J189
Y95,_
N140,N140
Z418,Z418
H269,H269
K046,K046
Z290,Z290
C09,C099
M8500,M8500
E096,_
D106,D106
J339,J339
O339,O339
E112N,_
U089,_
O322,O322
O421,O421
Q544,Q544
V899,_
M1030,M1030
M501,M501
G551,G551
B189,B189
D34,D34
S720,S720
H4022,H402
1,_
C96,C969
I100,I10
M8460,_
Z308,Z308
Z383,Z383
O701,O701
O101,O101
O363,O363
L721,L721
G467,G467
O40,O40
O814,O814
K36,K36
N138,N138
Z300,Z300
K641,_
S729,S729
W199,_
O368,O368
S5211,S5211
K80,_
D215,D215
M9680,M968
R64,R64
S612,_
O801,O801
S9201,S9201
D631,D631
C64,C64
I517,I517
S5250,S5250
W1999,_
N298,N298
O680,O680
O756,O756
H045,H045
Z001,Z001
Z134,Z134
Z232,Z232
W1899,_
S315,S315
M199,M199
K603,K603
I842,I842
I983,I983
K351,K351
M9064,M9064
B230,B230
K359,K359
N9391,N939
471,_
S6121,_
S204,S204
H171,H171
O440,O440
Q36,Q369
S823,S823
H252,H252
M503,M503
I495,I495
K922,K922
W5599,_
S910,S910
H001,H001
D320,D320
E785,E785
T140,T140
V22,_
Z438,Z438
H270,H270
O1415,O141
749,_
M842,M842
O703,O703
S822,S822
Q210,Q210
Q256,Q256
E874,E874
N800,N800
I051,I051
I438,I438
E149,E149
H403,H403
O323,O323
Y2099,_
N840,N840
J387,J387
H259,H259
B07,B07
K631,K631
K668,K668
K350,K350
O020,O020
I859,I859
P914,P914
D385,D385
R18,R18
I849,I849
K649,_
H2641,H264
N93,N939
M8000,M8000
S028,S028
O06,O069
M100,M100
H4091,H409
O245,_
S399,S399
V892,_
O366,O366
G309,G309
E009,E009
E269,E269
T189,T189
O750,O750
Z342,_
O655,O655
A630,A630
S0191,S019
V9999,_
M799,M799
S010,S010
C080,C080
R730,R730
E90,E90
O332,O332
D24,D24
N630,N63
L729,L729
N029,N029
G560,G560
I872,I872
B968,B968
K259,K259
K269,K269
N18,N189
K120,K120
O699,O699
O418,O418
V284,_
S923,S923
O813,O813
O641,O641
S723,S723
V8999,_
V288,_
Z490,Z490
C6950,C695
C714,C714
S521,S521
D136,D136
I845,I845
K227,K227
K449,K449
Z470,Z470
C32,C329
K115,K115
I861,I861
H3602,H3602
E143,E143
M8560,M8560
N08,_
Z904,Z904
O80,O809
O411,O411
N399,N399
H360,H360
H334,H334
S617,S617
O693,O693
S4200,S4200
S4270,S4270
V8909,_
S202,S202
B980,B980
L893,L893
E1450,E145
O808,O808
H3530,H353
H3340,H334
H4310,H431
J4490,J449
Z031,Z031
O639,O639
C490,C490
X68,_
M8020,M8020
O620,O620
S618,S618
O300,O300
O840,O840
Z372,Z372
E102,E102
K635,K635
D171,D171
N841,N841
Z017,Z017
K409,K409
T181,T181
K803,K803
S0801,S080
Y0499,_
C34,C349
K403,K403
E041,E041
T8460,T846
E786,E786
E113,E113
M9731,_
M8071,_
M103,M103
S311,S311
S361,S361
Z314,Z314
N20,N209
I840,I840
I847,I847
R13,R13
I351,I351
O68,O689
S6191,S619
S6100,S610
O095,_
O133,O13
E11,E119
J329,J329
D140,D140
Q030,Q030
G936,G936
I679,I679
C78,_
3,_
I482,I48
L959,L959
C089,C089
Z512,Z512
Z138,Z138
K352,K352
0,_
L049,L049
O054,O054
L899,L899
R220,R220
E1132,E113
Z369,Z369
R392,R392
D321,D321
W8799,_
T232,T232
T252,T252
C473,C473
S015,S015
A15,A159
F80,F809
G402,G402
Z349,Z349
K4090,K409
N210,N210
N401,N40
C499,C499
M179,M179
S4240,S4240
Z13,Z139
N259,N259
N958,N958
D251,D251
H2509,H250
J040,J040
H3421,H342
H3570,H357
E440,E440
M9861,_
R17,R17
D069,D069
K648,_
K819,K819
N359,N359
H258,H258
O601,O601
V17,_
J128,J128
N320,N320
W541,_
I489,I48
B371,B371
J172,J172
W540XXA,_
O324,O324
R19,_
X9551,_
S364,S364
D696,D696
S929,S929
K429,K429
H332,H332
E10,E109
I12,I129
O649,O649
Z0381,Z038
8,_
N03,N039
I400,I400
O410,O410
P032,P032
C5090,C509
H3600,H3600
C569,C56
R91,R91
D802,D802
E058,E058
N63,N63
M8380,M8380
M626,M626
R252,R252
S422,S422
H2501,H250
Z010,Z010
O061,O061
E140,E140
H189,H189
S527,S527
Q359,Q359
N186,_
Z3046,Z304
M8090,M8090
M1039,M1039
I502,_
I84,I849
F322,F322
J3801,J380
K27,K279
K640,_
M21,M219
M215,M215
K420,K420
L0390,L039
K602,K602
R651,R651
M321,M321
N085,N085
O983,O983
M6543,M6543
C447,C447
I512,I512
M659,M659
F430,F430
O69,O699
Z37,Z379
Z27,Z279
V2244,_
K21,K219
H179,H179
R040,R040
O997,O997
L720,L720
C159,C159
K25,K259
S911,S911
U04,U049
S5251,S5251
M8140,M8140
C182,C182
N28,N289
Z39,_
N082,N082
O109,O109
S027,S027
S066,S066
Z379,Z379
O820Z,_
C109,C109
R100,R100
N26,N26
N950,N950
I249,I249
N324,N324
O650,O650
D059,D059
Q902,Q902
E042,E042
M9400,M940
N736,N736
N814,N814
N816,N816
K613,K613
A069,A069
O839,O839
S411,S411
B029,B029
W25,_
S7200,S7200
O841,O841
K108,K108
N600,N600
K3532,K353
Q699,Q699
S0111,S011
H261,H261
N118,N118
S3251,S3251
S307,S307
S368,S368
S397,S397
C54,C549
J012,J012
J320,J320
K044,K044
E668,E668
E260,E260
H02,H029
H358,H358
T150,T150
I7391,I739
Z8951,Z8951
Z441,Z441
D179,D179
H2604,H260
B370,B370
R628,R628
P9683,P968
Z321,Z321
H441,H441
T07,T07
O757,O757
H3590,H359
H4010,H401
M8895,M8895
Q273,Q273
S534,S534
S5240,S5240
O640,O640
O662,O662
T9211,T921
H2520,H252
S8201,S8201
W540,_
E860,E86
N041,N041
O989,O989
R430,R430
E872,E872
R798,R798
C845,C845
M511,M511
O100,O100
O240,O240
O82,O829
J350,J350
D32,D329
M907,M907
T809,T809
E834,E834
R739,R739
H2640,H264
S626,S626
N183,N183
Z382,Z382
L0251,_
I739,I739
O001,O001
T25,_
S4233,S423
S4245,S424
K35,K359
S61,S619
Z3705,Z370
O820O9,_
Z9920,Z992
V2999,_
Z791,_
Z513,Z513
J930,J930
H3331,H333
O682,O682
Z733,Z733
N508,N508
T568,T568
Z930,Z930
Z3800,Z380
S8200,S8200
I358,I358
Q639,Q639
U821,_
S065,S065
C11,C119
M8010,M8010
O828,O828
H020,H020
O223,O223
M9061,M9061
M9220,M922
H260,H260
C798,C798
V299,_
D143,D143
T875,T875
M8446,M8446
D480,D480
Q742,Q742
M32,M329
S9130,S913
O358,O358
O688,O688
B956,B956
S370,S370
G834,G834
Q211,Q211
H352,H352
W2299,_
S271,S271
Z878,Z878
J902,J90
K761,K761
I272,I272
I340,I340
H1106,H110
2,_
H025,H025
S614,_
S418,S418
W769,_
5791,_
M9440,_
M8441,M8441
H114,H114
C549,C549
Z015,Z015
R590,R590
C186,C186
O333,O333
O621,O621
M840,M840
I00,I00
S6139,_
S9231,S9231
Y3499,_
I313,I313
U099,_
M8665,M8665
K589,K589
V8929,_
M966,M966
L97,L97
O070,O070
H271,H271
K294,K294
M948,M948
I131,I131
L600,L600
Z867,Z867
S012,S012
D279,D27
N601,N601
O340,O340
O4590,O459
Z305,Z305
H2609,H260
Z9880,Z988
E142NO83,_
M653,M653
Q794,Q794
R222,R222
H342,H342
M8200,M8200
M13,M139
Z9611,Z961
O779,_
W64,_
Q668,Q668
Q1200,Q120
I713,I713
B002,B002
J309,_
N142,N142
Y834,_
O44,_
Z309,Z309
O810,O810
D759,D759
D481,D481
M8072,_
S8261,S8261
M8850,_
C53,C539
S0181,S018
C969,C969
R229,R229
T14IW54,_
L975,L97
D289,D289
M8120,M8120
R911,R91
M412,M412
C5099,C509
M185,M185
O76,_
K37,K37
K661,K661
O221,O221
M431,M431
H333,H333
Z518,Z518
K50,K509
J1282,J128
J47,J47
Z98,_
N034,N034
G09,G09
N493,_
O031,O031
C695,C695
C449,C449
C060,C060
5470,_
Z412,Z412
O7O1,_
N835,N835
Z492,Z492
S064,S064
W8499,_
S8210,S8210
K419,K419
I959,I959
S0035,S003
H2521,H252
G470,G470
R298,R298
X6999,_
T542,T542
J352,J352
K209,K20
K317,K317
K621,K621
S9811,S981
M818,M818
T702,T702
B169,B169
R33,R33
R319,R31
T018,T018
C5091,C509
O309,O309
V890,_
H2500,H250
N602,N602
0807,_
Z378,_
T250,T250
Q660,Q660
M9510,M951
Z900,Z900
M6744,M6744
Z76,Z769
R09,_
C749,C749
S525,S525
R856,R856
J1891,J189
Z911,Z911
K028,K028
N433,N433
N509,N509
S054,S054
S810,S810
Y453,_
S4230,S4230
T188,T188
N978,N978
C844,C844
T874,T874
G379,G379
K220,K220
O623,O623
O830,O830
D117,D117
R112,R11
J150,J150
Z358,Z358
D235,D235
C3412,C341
M54,M549
S320,S320
L6001,L600
L984,L984
C788,C788
H353,H353
I982,I982
L088,L088
P832,P832
E118,E118
W269,_
J479,J47
R161,R161
R064,R064
J029,J029
X9999,_
S270,S270
E103,E103
H447,H447
S933,S933
S997,S997
S141,S141
T831,T831
Z38O,_
O325,O325
O842,O842
Z2082,Z208
Z1158,Z115
O335,O335
H4321,H432
C19,C19
N035,N035
N00,N009
S313,S313
K759,K759
D1770,D177
S363,S363
O60,_
O651,O651
D809,D809
M128,M128
M754,M754
O690,O690
N971,N971
O348,O348
B955,B955
L040,L040
H210,H210
9,_
E213,E213
C400,C400
D487,D487
E781,E781
M602,M602
C9210,C921
M9863,_
S922,S922
P285,P285
S931,S931
E120,E120
C410,C410
N921,N921
Z373,Z373
H2690,H269
S7230,S7230
I779,I779
O624,O624
E8786,E878
K528,K528
S711,S711
F458,F458
S299,S299
Z525,Z525
Z822,Z822
K103,K103
Q764,Q764
D291,D291
N328,N328
0820,_
Z387,Z387
M8521,M852
H405,H405
K076,K076
O70,O709
Z480,Z480
W2499,_
B20,B20
C16,C169
H354,H354
R042,R042
P200,P200
N0185,N018
H4006,H400
S528,S528
D260,D260
O119,O11
S524,S524
S303,_
R223,R223
C170,C170
H2181,H218
N819,N819
R092,R092
S002,S002
S407,S407
S507,S507
S707,S707
S807,S807
S907,S907
T006,T006
P1281,P128
C300,C300
K011,K011
T704,T704
A539,A539
O981,O981
R688,R688
H578,H578
Z310,Z310
K8010,K801
E1135,E113
O848,O848
E740,E740
B373,B373
N329,N329
N818,N818
L02,L029
E132,E132
K625,K625
K628,K628
T1501,T150
J370,J370
E86,E86
Z258,Z258
T868,T868
9129,_
H400,H400
Z0103,Z010
A,_
S273,S273
S423,S423
S820,S820
S981,S981
K045,K045
H6522,H652
A188,A188
E1131,E113
Z9851,_
C172,C172
Z489,Z489
A064,A064
K770,K770
Q181,Q181
I480,I48
D25,D259
M8503,M8503
I440,I440
A490,A490
Z304,Z304
F104,F104
H522,H522
R55,R55
K57,K579
M8480,M8480
E09,_
N805,N805
O698,O698
J129,J129
H348,H348
I864,I864
O083,O083
W141,_
S510,S510
E02,E02
P95,P95
S300,S300
S070,S070
S518,S518
