raw_code,mapped_code
66172,1269
66172,9928
44393,4522
44393,4543
42200,2762
47382,5024
58200,4011
58200,6561
58200,6849
93660,8952
93660,8959
93660,8961
55840,6050
61343,125
61343,212
61343,309
50200,5523
31526,3142
27329,8339
15732,8332
15732,8382
15732,8669
21550,8321
27130,8151
61793,9233
67810,811
67900,836
67221,1459
67221,9983
56440,7123
30520,2150
30520,2188
52649,6029
33025,3712
27323,8321
52204,5733
26130,8073
27328,8332
46916,4939
92982,8843
58270,6859
58270,7092
56605,7111
58260,6859
19020,8500
38220,4131
41825,2440
37204,3880
49587,5341
49587,5349
42410,2629
41100,2501
26608,7814
26765,7924
26765,7934
65860,1693
24200,9827
19260,3440
19260,7791
27049,8339
32405,3326
69644,1860
69644,1930
69644,1940
69644,2049
31267,2119
31267,2220
31267,2262
28060,8344
35013,3843
35013,3952
24076,8332
21557,8339
66825,1699
60252,4040
60252,639
60252,640
27808,7909
27840,7977
14020,8689
26700,7974
15920,7789
15920,8630
15920,8659
14021,8689
23077,8339
32320,3451
32320,3459
54115,6492
54115,9824
69200,1802
11302,8609
64831,430
11441,8630
27036,8045
27036,8095
27036,8319
63017,309
27125,8152
19200,8545
19200,8546
24075,8339
57550,6740
54510,6220
49500,5300
49500,5310
49500,6310
54161,6400
15931,8630
15931,8659
76095,9230
28020,8018
29405,8309
28020,9353
29405,8018
28020,8309
15738,8332
11012,8382
15738,8669
15738,7760
15738,8309
15738,8345
15738,9820
11012,8332
15738,8382
11012,8669
15738,7710
15738,8302
15738,8339
15738,8628
60220,620
58180,6561
58180,6839
11470,8630
90945,3995
90935,5498
NI185,_
28600,7979
59401,7359
59401,8908
59401,9059
59401,9449
59401,9938
65900,1240
36810,3993
43246,4311
44141,4572
44141,4610
31233,2219
42405,2612
26615,7923
26615,7933
52317,5700
11601,8630
27372,8016
58545,6829
52332,5732
52332,5980
31540,3009
52325,5732
52325,5980
52325,5995
31600,3121
11730,8623
55535,6310
37720,3889
CR016,_
24077,8339
CR027,_
58925,6529
67830,801
52005,5732
52005,5980
52005,8773
52005,9646
52005,9649
61312,124
61312,125
46280,4911
46280,4912
46280,4993
45331,4525
19162,8543
19162,8544
43204,4233
61313,124
61313,125
51720,9449
10120,8605
92990,3596
52285,5732
52285,5749
52285,5791
52285,5810
52285,5839
52285,5850
52285,5860
23700,9326
23065,8321
20206,8321
27630,8381
24546,7842
24546,7931
CR465,_
CR466,9933
CR466,_
67961,8671
67961,884
27640,7780
27640,8345
28470,7907
29425,9353
28810,8411
59100,6800
58600,7491
59100,6639
58600,6800
59100,7491
31225,2220
60271,639
60271,650
41115,2592
41872,2420
25110,8331
58210,4030
58210,6561
58210,6869
14061,8689
15736,8332
15736,8382
15736,8669
69100,1812
25260,8388
31515,3142
55110,6100
69635,1860
69635,1940
69635,2021
69635,2023
69635,2099
25520,7902
25520,7979
28045,8332
28045,8339
UO4,_
27048,7769
59411,7252
11446,8630
21030,7639
32000,3491
23040,8019
11312,8609
52337,5522
52337,5600
52337,5631
52337,5732
52337,5980
11422,8630
12045,8659
59151,6563
56501,7180
10060,8345
44125,4562
44125,4563
44125,4639
52330,5620
52330,5732
52330,5980
42900,2951
19367,8572
43269,9755
36815,3993
50360,5569
36011,3893
93651,3734
56405,7109
43760,9702
92981,8843
92981,3606
58661,6561
58661,6639
19180,8541
19340,8553
38745,8554
19180,4023
19160,8541
19340,8523
38745,8553
19180,8554
19160,4023
19340,8541
38745,8523
19180,8553
19160,8554
19340,4023
38745,8541
19180,8523
19160,8553
19340,8554
71090,3780
71090,8839
27070,7785
27070,7789
69631,1940
22900,5430
11421,8630
27250,7975
27235,7905
55842,4010
55842,4029
55842,6050
52318,5700
50240,5540
55530,5310
49507,6310
55530,5300
55530,6310
66992,1240
66992,1266
46924,4939
15240,8669
58673,6602
58673,6639
47554,5188
69801,2079
69801,3997
66850,1341
62269,332
29881,8060
11600,8630
47564,5123
47564,5151
66170,1264
66170,1269
31090,2253
43261,5214
66250,1283
38542,4021
28490,7908
12032,8659
12032,8628
12032,8345
24586,7929
42890,2933
25077,8349
11012,8401
26951,7710
26951,8302
26951,8339
26951,8628
11042,8192
11042,8396
20605,8628
11042,8191
11042,8394
26037,8212
25500,7902
42145,2769
27604,8303
26070,8013
14000,8689
40520,2743
40520,2759
25492,7813
XA,_
49525,5300
49525,5310
11444,8630
67038,1474
41823,2440
99256,8907
25645,7929
49521,5300
49521,5310
29325,9351
27510,7905
25620,7932
96450,331
96450,9925
27816,7909
24160,8002
27786,7906
23030,7711
54520,6230
54520,6270
52240,5732
52240,5749
52240,5831
64722,449
36832,3800
36832,3942
43235,4543
45382,4513
43235,4523
66605,1242
66605,1244
26720,7904
14300,8689
25075,8339
21930,8630
11403,8339
25075,8630
23935,7712
23935,7719
11622,8630
67935,1060
67935,881
12044,8659
66982,1269
66170,1330
66920,1319
29435,9353
51040,5717
OS,1371
66625,_
66984,1214
OS,1330
66625,1371
66984,_
OS,1214
66625,1330
OS,_
44147,4579
57061,7091
59814,6959
27822,7819
27822,7936
35321,3813
35011,3843
35011,3952
25575,7932
35875,3800
27758,7936
27758,7760
27758,8309
27758,8345
27758,9820
11012,7936
27758,7710
27758,8302
27758,8339
27758,8628
54650,6250
54650,6270
54520,6250
54650,6230
57555,6740
57555,7050
19000,8591
10140,8604
54050,6420
26442,8211
26442,8391
10180,8604
10060,8628
11043,8604
11044,8401
26952,7760
26952,8628
11044,407
26952,8345
28108,7769
57210,7071
24101,8012
24101,8030
27250,8309
27250,8345
27250,9820
11011,7975
27250,8302
27250,8339
27250,8628
35840,3806
41252,2551
41252,2752
38510,4011
66160,1265
47000,_
40720,2754
43235,4542
12052,1840
11444,2181
12052,2751
11444,8659
12052,881
33250,3733
29876,8076
29877,8026
29874,8086
52275,5732
52275,5850
66986,1370
15574,8670
45338,4524
45338,4542
45338,4543
67914,842
43830,4319
27612,8017
27612,8047
27612,8385
75984,5512
75984,8839
27650,8388
67320,1550
26735,7924
26735,7934
28046,8349
59620,7499
28645,7989
28645,7760
28645,8309
28645,8345
28645,9820
11012,7989
28645,7710
28645,8302
28645,8339
28645,8628
29058,9353
29058,9359
29365,9353
31614,3174
40510,2743
40510,2759
67005,1471
21040,7769
28450,7909
67312,1530
26350,8286
28120,7789
15820,870
27619,8332
29345,9353
21501,8604
11043,8401
27355,7762
27502,7905
11300,8609
21141,7646
27506,7815
27506,7925
27506,8152
66998,1289
IO829,_
27025,8314
46040,4901
76080,8839
66987,1269
66172,1371
66987,1264
66987,9928
66172,1341
24130,7783
24665,7932
29895,8077
29450,9353
11010,8628
11010,9820
11000,8401
11000,407
26990,8115
67105,1455
12052,2181
12052,8659
CR038,_
45305,4824
27047,7769
46285,4911
46285,4912
49520,5300
49520,5310
31530,3142
31530,9814
53230,5839
69020,1809
30905,2102
30905,2103
69420,2009
69420,2080
58940,6539
44005,6551
58700,5459
58940,6651
44005,6539
58700,6551
58940,5459
44005,6651
58700,6539
58940,6551
26035,8209
50610,5620
27420,8147
31365,3040
43259,4685
45378,8874
43259,4525
44005,6849
58150,5459
44005,6561
23615,7931
75665,8841
90935,4513
45378,3995
90935,4685
43235,3995
90935,4525
57265,7051
57265,7052
57265,7092
77789,_
77781,_
27603,7710
27603,8302
25118,8073
43258,4341
43258,4530
43258,4533
46221,4945
69110,1829
69110,1879
20245,7742
20245,7745
20245,7749
31615,3321
66710,1273
66710,1274
57510,6732
59513,6639
58600,7499
59514,6639
47605,5122
47605,8753
27238,7905
69643,1860
69643,1940
69643,2049
69643,2099
25575,7760
25575,8309
25575,8345
25575,9820
11012,7932
25575,7710
25575,8302
25575,8339
25575,8628
25077,9357
16010,8349
25077,8628
41113,2510
41113,2559
23670,7931
23670,7760
23670,8309
23670,8345
23670,9820
11012,7931
23670,7710
23670,8302
23670,8339
23670,8628
41112,2510
41112,2559
11750,8628
11043,8623
11750,8345
38760,4024
44050,4680
69633,1930
69633,1940
31613,3174
54520,5310
49505,6230
33208,3772
33208,3780
26037,8309
26037,8345
26037,9820
11011,8212
26037,8302
26037,8339
26037,8628
32002,3404
32002,3491
43200,4223
65280,1159
XA,1289
65280,_
XA,1159
65280,1289
25065,8321
40819,2741
40819,9933
24665,7783
45020,5400
40840,2491
44320,4610
08096,7360
59409,_
08096,7359
08096,_
82065,_
23630,7931
23515,7929
23630,7939
23515,7931
23630,7929
23515,7939
28008,8314
26117,8229
41828,2440
51600,8776
54505,6212
EO49,_
25076,8332
59870,6909
27033,8015
27345,8339
31500,9604
41105,2501
21450,7675
68340,1050
24576,7901
23140,7761
27882,8415
45307,4823
45307,9804
11450,8630
38520,4011
58140,6829
11624,8630
49080,6849
58150,5425
49080,6561
59140,7430
10080,8603
61340,124
45380,4341
52234,5732
52234,5749
52234,5831
15580,8660
16010,7860
20680,9357
16010,294
16010,9788
20680,8628
33240,53
33212,3781
44625,4562
44625,4590
44625,4650
42235,2769
42235,8670
30580,2239
30580,2271
46045,4901
43215,9802
43202,4224
24600,7972
75901,8839
75901,9820
66180,1699
43250,4233
43250,4341
43250,4530
54111,6420
54111,6449
58700,5423
49000,6651
58700,5411
38550,4029
58145,6829
43205,4233
47605,5294
43264,5122
27301,8303
44394,4542
27610,8017
43244,4233
43244,4341
49201,5440
NB00,_
NDZ37,_
17282,8630
28800,8412
43750,4311
24515,7931
47612,5122
47612,5136
47612,5151
32095,3409
27892,407
27892,8314
27892,8345
23620,7901
ESRD2ºTODMNEPH,_
27193,7909
23500,7949
25600,7975
27193,7902
25600,7949
27193,7975
23500,7902
25600,7909
27193,7949
23500,7975
40810,2749
42950,2940
14041,8689
42450,2630
62223,233
46934,4949
12005,8659
44005,5423
49000,5459
44005,5411
43249,4292
43249,4685
31235,2219
34471,3805
34471,3893
27766,7819
27766,7929
50040,5501
50040,5502
24500,7901
NO39,_
62350,390
46200,4939
46200,4959
68320,1044
68320,1049
59525,6839
59525,6840
31576,3143
23650,7971
67917,844
29880,8060
29875,8076
29874,8026
57135,6829
57155,6999
96408,7091
57155,9925
96408,6999
57155,7091
54620,6270
54620,6230
54620,6250
42440,2630
52320,5600
52320,5732
52320,5980
44144,4579
44144,4610
44144,4613
52235,5732
52235,5749
52235,5831
50545,4030
50545,5551
50545,722
49010,5411
49010,5423
21196,7643
21196,7859
47300,5021
41500,2559
45910,9622
76012,8165
76012,8839
65865,1269
65865,1231
46257,4939
46257,4946
15945,7789
15945,8630
27445,8154
26010,7719
30000,2110
64712,479
62361,390
21470,7676
44360,4513
44360,4685
44360,4525
66987,1475
67051,1341
61512,124
61512,125
21245,7643
27814,7936
12031,8659
40800,2792
65772,1371
66987,1179
65772,1341
66185,1699
65775,1179
52281,5732
52281,5810
52281,5860
52281,8929
38625,_
41805,2499
52340,5732
52340,5800
52340,5831
11646,8630
42320,8604
45309,4542
45309,4543
45309,4823
45309,4835
45309,4836
36145,3895
51550,5760
49509,5300
49509,5310
27598,8416
NEC,_
38720,4021
12015,8659
60210,639
12005,8628
12005,8345
24670,7902
42810,2920
69400,2080
11041,8544
19240,8628
11041,8543
26357,8251
12041,8659
11770,8621
11603,8630
64788,407
14001,8689
12054,1840
12054,2181
12054,2751
12054,8659
12054,881
28001,8303
90935,5502
50040,3995
90935,5501
68520,960
99432,8908
99432,9449
59401,9933
52606,6029
50500,5581
49496,5300
49496,5310
49496,6310
88174,8838
88174,9199
11721,8630
58943,4011
58943,5423
58943,5440
58943,6551
58943,6651
33533,3611
12002,8628
12002,8345
23680,7931
25023,8314
96542,9925
15823,870
44188,4610
61702,3951
65420,1139
58760,6679
24650,7902
67921,842
30100,2122
32005,3492
16010,3991
35761,8628
11000,3991
11000,3800
35761,3991
50365,5551
50365,5569
26037,7760
11012,8212
26037,7710
21800,7909
27605,8311
28400,7909
27230,7905
43239,4542
21215,7691
36568,3893
38555,3991
38555,4029
21930,8309
21930,8628
29358,9353
LO24,_
43840,4442
43840,4461
49080,4685
45378,5425
49080,4525
42820,2830
12015,8628
12015,8345
27536,7936
28675,7989
28675,7760
28675,8309
28675,8345
28675,9820
28675,7710
28675,8302
28675,8339
28675,8628
45121,4825
45121,4850
36430,4685
43235,9903
45378,9971
36430,4513
43235,9971
36430,4525
45378,9903
58300,7360
59409,6970
58300,7359
28825,7760
28825,8309
28825,8345
28825,9820
11012,8411
28825,7710
28825,8302
28825,8339
28825,8628
28825,8411
11043,4912
46270,8345
30310,9812
12055,1840
12055,2181
12055,2751
12055,8659
12055,881
ES61,_
67208,1422
93543,8857
51050,5719
27507,7935
11042,7934
26765,8628
11042,7924
NSD01,7360
NSD01,7359
49060,5419
54300,6442
27752,7906
26597,8670
26597,8684
46060,4873
46060,4901
46060,4911
46060,4912
46060,4993
11604,8630
66625,1269
66170,1214
66625,1264
67040,1424
67040,1474
44950,6849
58150,4709
44950,6561
26746,7923
26665,7933
26746,7814
26665,7939
30600,2182
49605,5341
49605,5349
11000,5310
49507,8628
11000,5300
47600,9820
11010,5122
47600,8628
67318,1590
27134,70
60212,620
29823,8082
69620,1940
37760,3880
37760,8669
26548,8172
11642,8630
15770,8669
28825,9357
16010,8411
11740,8604
50947,5674
50947,5731
50947,5980
31256,2219
22842,7859
11621,8630
28525,7938
28208,8381
19112,8599
24538,7852
17000,8630
58952,5440
58952,6529
58952,6561
45379,4523
45379,9804
30930,2162
43243,4233
12011,8309
12011,8345
12011,9820
12011,8302
12011,8339
12011,8628
65093,1631
52336,5522
52336,5620
52336,5631
52336,5732
52336,5980
68371,1044
44120,4562
49509,4563
44120,4590
44120,5310
49509,4562
44120,4563
49509,4590
44120,5300
31577,9814
ZO809,_
47480,5103
47480,5104
11643,8630
23480,7731
23480,7851
15120,8669
26910,8401
26910,8403
11620,8630
61600,160
26020,8201
45317,4543
46260,4823
45317,4946
46260,4543
45317,4823
25600,7760
29065,8302
25600,8339
29065,8345
25600,9820
29065,7902
11012,9353
25600,7710
29065,7760
25600,8309
29065,8339
25600,8628
29065,9820
11012,7902
25600,9353
29065,7710
25600,8302
29065,8309
25600,8345
29065,8628
08003,_
70392,_
MCPO1,_
33535,3613
48100,5212
50320,5551
31531,3142
31531,9814
21360,7672
33405,3522
33405,3961
58950,5440
58950,6529
58950,6561
28805,7760
28805,8309
28805,8345
28805,9820
28805,7710
28805,8302
28805,8339
28805,8628
23485,7731
23485,7801
44300,4610
33216,3776
38700,4029
46922,4939
23035,7711
17304,8624
17304,8630
17304,9199
67049,1380
67049,1474
46080,4959
15650,8674
65750,1164
36262,9789
90965,_
33536,3614
27524,7936
67901,831
43271,5184
43271,5298
69700,1919
25145,7709
26100,8014
11012,8033
26100,7710
26100,8302
26100,8339
26100,8628
60270,639
60270,650
66680,1459
67108,1239
66680,1449
66680,1239
46230,4946
64727,449
50220,5551
50220,5641
51050,5810
51050,5860
51050,6094
51050,8929
52601,5719
51050,5732
51050,5850
51050,6029
51050,6373
23650,9359
29058,7971
23650,9353
66983,1319
66983,1371
41009,2700
17106,8630
66830,1214
66830,1364
66830,1365
41850,2440
31254,2219
31254,2263
49180,5424
15936,8630
36800,3993
32655,3221
61154,124
61154,139
59320,6759
40527,2743
40527,2759
51010,5711
58275,6859
58275,7040
51045,5719
51045,5980
28124,7789
35162,3840
90935,3952
35162,3995
90935,3840
35162,3952
23420,8363
42408,2629
27607,7710
11000,2181
11000,8659
27530,7906
11640,8630
47420,5104
47420,5151
45334,4524
45334,4543
55040,6310
55110,6270
54520,6100
55110,6230
24635,7939
26121,8235
26121,8662
26121,8684
CR003,_
MDP01,_
44391,4522
44391,4513
43235,4522
44391,4543
12035,8659
26727,7819
77761,7091
57155,_
77761,6999
24110,7762
28022,8018
28022,8309
49900,5461
27635,7767
15822,870
26607,7913
62000,202
58720,9357
16010,6561
58720,8628
69436,2001
21315,2171
65865,1371
66987,1231
65865,1341
15572,8670
26210,7769
75722,8845
43234,4542
25530,7902
47701,5137
30801,2132
30801,2169
69641,1860
69641,1940
69641,2049
69641,2099
49588,5341
49588,5349
44143,4575
44143,4610
69222,2041
69222,7669
41821,2460
39000,3410
21246,7643
31500,5423
36488,9604
49000,3893
31500,5411
36488,5423
49000,9604
31500,3893
36488,5411
46600,4921
43227,4233
65755,1164
58559,5459
26432,7859
26432,8284
28445,7939
26591,8289
56420,7122
55866,5421
55866,6050
43217,4233
27332,8016
27332,8060
61305,124
61305,125
61700,3951
42100,2722
21175,7646
21175,7691
35516,3929
44392,4542
EI739,_
28046,9357
28046,8628
23077,9357
16010,8339
23077,8628
27560,7979
54535,5411
54535,6230
11012,7934
26735,7710
26735,8302
26735,8339
26735,8628
10060,9357
16010,8604
54440,6498
24140,7762
51530,5719
44602,4673
44620,4650
58267,5950
58267,5960
58267,6859
55500,6310
44110,4500
44110,4533
67400,1609
27506,1623
67400,7815
67400,8152
27506,1609
67400,1623
67400,7925
46730,4979
46730,9933
15120,7760
15120,8309
15120,8345
15120,9820
15120,7710
15120,8302
15120,8339
15120,8628
21244,7643
21244,7819
65275,1151
65275,9821
67052,1370
67052,1474
27893,407
28805,8314
11000,8345
27893,8332
27893,8314
11000,8332
27893,8628
28805,407
11000,8314
27893,8345
43510,4281
43510,4292
43510,4300
80132,_
57250,7052
57250,7071
26200,7764
AO99,_
25105,8013
25105,8073
23044,8011
45541,4876
44145,4579
44145,4594
31075,2241
15734,8332
15734,8382
15734,8669
50135,5511
26055,479
64721,8301
26055,460
27675,8388
54161,9933
27509,7945
27509,9359
68400,900
24105,8350
17263,8630
67227,1422
52214,5732
52214,5749
52214,5831
52214,6029
25900,8405
67911,838
44320,9933
49495,5300
49495,5310
49495,6310
52700,6000
67050,1371
66987,1343
49321,5424
61140,113
61140,124
23931,8303
42120,2732
68700,973
ZS491,_
25040,8019
69433,2001
27187,7855
32604,3422
32604,3724
42860,2840
20520,8628
11043,8302
20520,8345
28820,8345
16035,9357
16010,8609
16035,8628
12036,8659
27331,8016
27331,8036
27331,9829
27618,8630
19350,8587
21440,7675
29345,8628
11043,9353
29345,8345
49505,5810
49505,5860
49505,6094
49505,8929
52601,5300
59120,5423
49000,6549
59120,5411
42420,2632
42420,407
50225,5551
50225,5641
14001,8628
11043,8689
14001,8345
37607,3953
21556,8309
21556,8345
21556,9820
11011,8332
21556,8302
21556,8339
21556,8628
35206,3959
53400,5849
41250,2551
41250,2752
46260,4542
27780,7906
65450,1143
62270,331
52612,6029
25515,7932
20220,7749
20200,8321
36450,5423
49000,9901
36450,5411
58300,7759
59612,6970
25525,7819
25525,7932
25525,7979
90935,3491
32002,3995
90935,3404
31603,3110
27606,8311
46614,4921
46614,4929
20615,7840
28345,7849
28345,8669
27650,8309
27650,8345
27650,9820
11011,8388
27650,8302
27650,8339
27650,8628
28630,7978
54530,6230
23540,7971
11644,8630
65091,1639
42806,2912
11306,8609
26715,7922
26715,7989
26035,8345
29821,8181
23440,8071
29815,8375
29825,8031
29821,8021
23440,8181
29815,8071
29825,8375
29826,8031
29821,8041
23440,8021
29815,8181
29825,8071
29826,8375
29821,8031
23440,8041
29815,8021
29825,8181
29826,8071
29821,8375
23440,8031
29815,8041
29825,8021
29821,8071
23440,8375
29815,8031
58561,6829
26135,8074
58150,8628
11043,6561
50400,5502
50400,5512
50400,5570
50400,5587
50400,5620
50400,5689
50392,5512
ZO800,_
46750,4979
27828,7817
27828,7936
49505,6310
61304,124
61304,125
50280,5539
27350,7796
11626,8630
33207,3776
33207,3780
33519,3929
41115,9933
24560,7901
57200,7071
45100,4923
23930,8604
58925,5423
49000,6529
58925,5411
50980,5600
50980,5631
50980,8773
50980,9646
50980,9649
28002,8314
66682,1682
25622,7903
25630,7903
67121,1460
57510,7021
57454,6732
57510,6712
49420,5419
25405,7809
11043,7939
23515,8345
49250,5430
54530,5310
49521,6230
54530,5300
38770,4030
57000,7014
11060,_
27236,8095
66995,1266
66995,1299
29075,7860
26750,7904
57500,6813
58100,6732
57500,6711
57510,6813
58100,6712
57500,6732
57510,6711
28208,8309
28208,8345
28208,9820
11011,8381
28208,8302
28208,8339
28208,8628
15956,8382
15956,8630
15750,8670
21041,7769
69501,2041
12032,7760
12032,8309
12032,9820
11012,8659
12032,7710
12032,8302
12032,8339
50630,5620
29355,9353
26060,8211
52310,5980
52332,5700
45395,4610
45395,4851
49000,6849
58951,5411
58150,5423
49000,4030
