raw_code,mapped_code
L048,L048
G948,G948
Y189,_
T609,T609
T856,T856
N28,N289
R53,R53
S567,S567
I427,I427
H610,H610
Z3831,Z383
D287,D287
C689,C689
Z966,Z966
E208,E208
Z048,Z048
X1199,_
T211,T211
M8199,M8199
T199,T199
H052,H052
C789,_
O041,O041
C4190,C419
M4319,M4319
V589,_
M5418,M5418
Z27,Z279
Q248,Q248
Z399,_
M1980,M198
T8130,T813
H1501,H150
H1141,H114
Z0381,Z038
S0521,S052
E0401,E040
E0411,E041
X58,_
M8077,_
O604,_
Z208,Z208
N46,N46
E032,E032
E232,E232
W267,_
Z397,_
O180,_
Z9857,_
E120,E120
B356,B356
M1984,M1984
J930,J930
M8380,M8380
L0300,L030
S4301,S4301
L7281,L728
R008,R008
L899,L899
M958,M958
H1690,H169
T2421,T242
Z378,_
K2520,K252
O644,O644
H3541,H354
H3109,H310
H3319,H331
A599,A599
S7012,S701
Q532,Q532
M866,M866
Q102,Q102
N454,_
D020,D020
M8401,M8401
D049,D049
M161,M161
K371,K37
O02,O029
D0000,D000
A1801,A180
K601,K601
C4413,C441
H8149,H814
E79,E799
J33,J339
O665,O665
M061,M061
L0441,_
Q542,Q542
Q627,Q627
M7042,M704
M1712,M171
W5499,_
L0210,L021
J153,J153
W4409,_
R0400,R040
N799,_
Q049,Q049
H6123,H612
C163,C163
B3781,B378
E44,_
G250,G250
M8503,M8503
C479,C479
M9071,M9071
K098,K098
M1300,M1300
E1425,E142
M19,M199
S5211,S5211
M9570,_
O89,O899
T063,T063
Z458,Z458
N978,N978
S431,S431
E816,_
Z86,_
K716,K716
K36,K36
Z492,Z492
W2998,_
T845,T845
M8440,M8440
M1792,M179
N6300,N63
O449,_
T20,_
O80O,_
Z37O,_
C496,C496
M7928,M7928
S5181,S518
S335,S335
S5310,S5310
S8241,S8241
Z3005,Z300
9403,_
Q441,Q441
C383,C383
Y0409,_
Z518,Z518
P75,P75
T145,T145
H450,H450
N9,_
S7249,S724
T200,T200
M725,M725
A33,A33
S307,S307
M6005,M6005
H102,H102
H108,H108
F841,F841
L3091,L309
L3092,L309
T740,T740
M6592,M6592
H0211,H021
H0221,H022
S004,S004
H611,H611
M7994,M7994
I724,I724
O754,O754
O742,O742
S8661,_
I74,I749
M8441,M8441
H186,H186
L508,L508
D164,D164
D321,D321
G93,G939
B002,B002
M9401,M940
H91,H919
M990,M990
B008,B008
N909,N909
C840,C840
H5903,H590
S0230,S0230
O664,O664
D009,_
G4739,G473
H50,H509
S982,S982
H34,H349
O839,O839
S598,S598
D033,D033
G4730,G473
N85,N859
N81,N819
C792,C792
D0510,D051
K062,K062
Z853,Z853
C8190,C819
M8980,M8980
P835,P835
N80,N809
M23,M239
6,_
0380,_
M7551,M755
S8601,S860
D2350,D235
N7012,N701
G240,G240
Y467,_
S3011,S301
E807,E807
I662,I662
S6311,S6311
W2983,_
M8567,M8567
J589,_
M7502,M750
I400,I400
S6990,S699
W2399,_
X6899,_
N8321,N832
S8201,S8201
K038,K038
Q780,Q780
0807A0,_
S87,S879
R56,_
I723,I723
E755,E755
T220,T220
Q170,Q170
D120,D120
M1389,M1389
N883,N883
109,_
Q740,Q740
Q120,Q120
M7997,M7997
N400,N40
Q893,Q893
Z441,Z441
O8080,O808
S8081,S8081
L0892,L089
E723,E723
K140,K140
J18,J189
Z412,Z412
H214,H214
P251,P251
0321,_
D686,D686
C849,C849
H524,H524
S31,_
W2698,_
H4381,H438
H3540,H354
O061,O061
L0311,L031
H3102,H310
H5992,H599
H4002,H400
H5212,H521
H3112,H311
T22,_
D474,D474
C945,C945
M189,M189
I2191,I219
A0100,A010
K460,K460
S7992,S799
R80,R80
S933,S933
31,_
W1809,_
L0251,_
Q559,Q559
D224,D224
I160,_
E1433,E143
60,_
K510,K510
T148,T148
E13,E139
B770,B770
E142_N083,_
N038,N038
F989,F989
N084,N084
0702,_
O7O2,_
N249,_
S0101,S010
V020,_
T904,T904
O848,O848
N285,_
N172,N172
K764,K764
J1202,J120
S0541,S054
P744,P744
M4699,M4699
A831,A831
M5327,M5327
Q722,Q722
M818,M818
O212,O212
N482,N482
S044,S044
P819,P819
N056,N056
C253,C253
A409,A409
P032,P032
B206,B206
I691,I691
A281,A281
B050G051,_
Q620,Q620
C699,C699
F103,F103
P363,P363
P059,P059
I898,I898
N048,N048
S0250,S0250
C763,C763
M4310,M4310
K717,K717
M709,M709
M5496,M5496
I221,I221
P921,P921
E054,E054
M894,M894
I083,I083
J688,J688
O891,O891
Q656,Q656
K252,K252
F842,F842
K316,K316
T825,T825
M4794,M4794
N921,N921
D333,D333
I636,I636
B201,B201
T579,T579
S0661,S0661
N053,N053
D410,D410
A530,A530
T602,T602
K704,K704
H832,H832
T421,T421
L512,L512
P292,P292
A509,A509
G048,G048
T594,T594
J684,J684
M6296,M6296
C914,C914
P370,P370
M4895,M4895
M4789,M4789
K550,K550
I029,I029
O430,O430
P140,P140
F332,F332
A414,A414
M1036,M1036
K909,K909
S869,S869
S0280,S0280
M0299,M0299
N943,N943
O345,O345
S764,S764
A319,A319
59400,_
P521,P521
C794,C794
0309,_
H043,H043
D644,D644
Q378,Q378
O872,O872
N486,N486
U801,U801
R910,R91
P291,P291
C796,C796
Q524,Q524
H6692,H669
E831,E831
N1030,N10
N488,N488
R99,R99
V8909,_
A880,A880
L971,L97
L972,L97
L970,L97
N039Z4,_
H3411,H341
M8021,M8021
S467,S467
0650,_
I120Z,_
M165,M165
O480,O48
J349,_
O392,_
D3670,D367
M8591,M8591
M9161,_
D33,D339
Z423,Z423
N568,_
R928,R92
O1803,_
24,_
H2600,H260
H0110,H011
M8914,M8914
H3551,H355
S930,S930
B200,B200
D237,D237
Z280,Z280
N403,N40
L502,L502
R060,R060
D351,D351
O3412,O341
D162,D162
Z9883,Z988
G051,G051
O723,O723
D734,D734
O3683,O368
N9089,N908
H6501,H650
H5122,H512
L26,L26
K552,K552
D2222,D222
N611,N61
L7219,L721
G479,G479
O694,O694
N15,N159
E799,E799
D122,D122
D017,D017
C183,C183
C413,C413
N1485,_
S5201,S5201
P832,P832
M94,M949
D29,D299
Y578,_
9093,_
S7221,S7221
C390,C390
S829,S829
M679,M679
O444,_
W0608,_
S7240,S7240
W0103,_
M711,M711
S428,S428
J398,J398
G370,G370
N137,N137
Y442,_
G893,_
S0081,S008
M245,M245
Q443,Q443
9A,_
D037,D037
Y545,_
M8290,_
V031,_
W192,_
H6111,H611
W390,_
K2970,K297
W2099,_
Y459,_
S0001,S000
S4090,S409
V284,_
S903,S903
H4450,H445
D2491,D24
C4492,C449
C4432,C443
M0606,M0606
K839,K839
E1480,E148
F1020,F1020
G528,G528
T184,T184
I169,_
J470,J47
G699,_
D316,D316
T919,T919
K285,K285
M8071,_
V279,_
V274,_
M766,M766
S0080,S008
Q360,Q360
M9080,M9080
W2088,_
X4999,_
O359,O359
K790,_
L601,L601
I218,_
W7699,_
C403,C403
A480,A480
W206,_
J918,J91
T15,T159
E561,E561
I358,I358
X399,_
S364,S364
V2499,_
D699,D699
R620,R620
Q318,Q318
Y653,_
I318,I318
N993,N993
K624,K624
T739,T739
T700,T700
00,_
V8997,_
B965,B965
R64,R64
Y422,_
N2091,N209
Y406,_
S6810,S681
Q442,Q442
S070,S070
F480,F480
K115,K115
I955,_
D226,D226
K46,K469
S8020,_
H1691,H169
T2101,T210
A973,_
L8961,L89
N498,N498
O903,O903
0080,_
I96,_
R900,R900
K1892,_
H2151,H215
H6519,H651
O822,O822
M510,M510
C502,C502
E1162,E116
B190,B190
J1813,J181
S4431,S443
I502,_
Z3970,_
S354,S354
C414,C414
E6601,E660
S562,S562
C312,C312
N871,N871
D464,D464
T8529,T852
D2311,D231
K501,K501
M840,M840
Z958,Z958
C671,C671
T190,T190
T889,T889
Q709,Q709
D300,D300
X61,_
L763,_
C695,C695
H4411,H441
C781,C781
N493,_
K3532,K353
H349,H349
H3412,H341
O094,_
M8960,M8960
Z860,Z860
N87,N879
C9110,C911
H6590,H659
O092,_
O09,_
T1810,T181
A1812,A181
H1092,H109
N2001,N200
O348,O348
M9983,M9983
C1319,C131
N6002,N600
Q5390,Q539
J0100,J010
I6939,I693
S125,_
S122,S122
T799,T799
O062,O062
O032,O032
M6741,M6741
L01,_
N057,N057
Q446,Q446
B182,B182
V8918,_
K001,K001
H002,_
J341,J341
H318,H318
M5131,M513
S6110,S611
W4999,_
C442,C442
Z1810,_
D4871,D487
M25,M259
U040,_
U049,U049
Z978,Z978
M7901,M7901
G5602,G560
N980,N980
R73,R739
H2629,H262
H0456,H045
H3101,H310
N2010,N201
N129,N12
M1393,M1393
I781,I781
S9290,S9290
R269,_
O683,O683
C609,C609
A240,A240
N732,N732
N00,N009
Q420,Q420
E271,E271
E1481,E148
E1160,E116
N228,N228
A066,A066
H6691,H669
Z3043,Z304
F799,F799
H490,H490
S101,S101
O139,O13
D3612,D361
N085Z4,_
M002,M002
S218,S218
E142N0,_
I109N,I10
R1010,R101
Y304,_
J458,J458
O849,O849
Z854,Z854
C048,C048
W3499,_
E02,E02
Y408,_
D240,D24
G638,G638
M9940,M9940
P612,P612
Z906,Z906
B028,B028
Q383,Q383
E569,E569
I571,_
T823,T823
X1999,_
N768,N768
I051,I051
Z386,Z386
S2700,S2700
S298,S298
X5899,_
I058,I058
W540,_
S900,S900
R7302,R730
602,_
L890,L890
D1779,D177
D310,D310
H939,H939
E66,E669
G258,G258
M4194,M4194
L050,L050
Q3690,Q369
Y883,_
Q7181,Q718
M8407,M8407
Z387,Z387
E8761,E876
M1029,M1029
H3092,H309
D043,D043
L041,L041
O022,_
M7150,M7150
H3322,H332
H0292,H029
H5242,H524
H1192,H119
K5732,K573
K6389,K638
Q795,Q795
A361,A361
Q688,Q688
M232,M232
S6055,_
D721,D721
Z90,_
Z8712,Z871
Z8679,Z867
G9519,G951
N35,N359
T161,T16
J9859,J985
0814,_
I878,I878
K82,K829
T293,T293
X68,_
S6140,_
H1873,H187
I290,_
M8901,M8901
H2961,_
K5000,K500
R0982,R098
T194,_
R019,_
B958,B958
R1900,R190
M7132,M7132
M809,M809
K468,_
C5413,C541
Z928,Z928
M8032,M8032
M9470,_
R4442,_
O41,O419
S700,S700
I361,I361
K592,K592
O670,O670
E16,E169
Z358,Z358
C712,C712
C713,C713
C200,C20
J1532,J153
E250,E250
M8405,M8405
M142,M142
S3081,S308
O362,O362
E748,E748
A178,A178
G050,G050
M089,M089
F819,F819
M950,M950
O048,O048
O861,O861
J1811,J181
N9408,N940
R048,R048
L411,L411
A189,_
Z040,Z040
Z916,Z916
T493,T493
C154,C154
I632,I632
J840,J840
M5415,M5415
C788,C788
N411,N411
T260,T260
J1572,J157
N481,N481
A830,A830
P390,P390
M620,M620
G040,G040
F438,F438
S091,S091
Q419,Q419
M1981,M1981
A415,A415
A064K770,_
P969,P969
D613,D613
T520,T520
M5401,M5401
C311,C311
T835,T835
Z0168,Z016
T933,T933
C179,C179
C959M9800/3,_
P910,P910
NCP01,_
S0201,S0201
M752,M752
E242,E242
T234,T234
P398,P398
F155,F155
Q02,Q02
F231,F231
Q204,Q204
A878,A878
A801,A801
E752,E752
T246,T246
J1212,J121
Q031,Q031
P788,P788
C171,C171
P352,P352
G379,G379
A910,A910
M6259,M6259
J982,J982
S090,S090
F199,F199
K091,K091
I091,I091
O862,O862
Q649,Q649
L122,L122
K563,K563
M319,M319
P721,P721
P234,P234
A083,A083
H702,H702
A839,A839
F340,F340
E164,E164
M6510M8,_
I602,I602
R561,_
N835,N835
S032,S032
H192,H192
M8930,M8930
O367,O367
G918,G918
X6999,_
B668,B668
W1801,_
H749,H749
K002,K002
S025,S025
K035,K035
V2841,_
S407,S407
M6510,M6510
N039Z,_
K43,K439
K597,_
L818,L818
J938,J938
O95,O95
T708,T708
S9213,S921
K56,_
M5456,M5456
S8230,S8230
N003,N003
T022,T022
M843,M843
R101,R101
R161,R161
C924,C924
A067,A067
R066,R066
T935,T935
O084,O084
Z035,Z035
L208,L208
M6532,M653
M6787,M6787
L949,L949
B081,B081
I831,I831
H2780,H278
H2622,H262
W450,_
C37,C37
S927,S927
S8231,S8231
W607,_
V209,_
W268,_
W208,_
M768,M768
M059,M059
S9991,S999
R649,R64
S66,S669
G600,G600
R600,R600
T839,T839
M2585,M2585
Q301,Q301
L0309,L030
T231,T231
M3210,M321
F412,F412
M0646,M0646
Q398,Q398
H375,_
Z711,Z711
M8330,M8330
Q350,_
D281,D281
N1875,_
M48,M489
D35,D359
M233,M233
M6099,M6099
M8053,M8053
H2154,H215
A541,A541
M0829,M0829
H319,H319
S397,S397
C809,C809
P271,P271
J481,_
N360,N360
T243,T243
Q201,Q201
N182,N182
S469,S469
C641,C64
J3292,J329
S32,_
Z0380,Z038
M8240,_
H708,H708
H65,H659
L76,_
Q505,Q505
H439,H439
M8510,M8510
H0019,H001
K3184,K318
I25,I259
K51,K519
D56,D569
D1724,D172
N6301,N63
K8001,K800
C436,C436
C4912,C491
J96,J969
M311,M311
M1711,M171
W1731,_
C884,C884
J251,_
W5521,_
M4619,M4619
G570,G570
J3831,J383
R270,R270
4348,_
I699,_
082,_
Z3830,Z383
M40,_
S029,S029
S82,S829
W6009,_
Y3309,_
D169,D169
H4312,H431
H3534,H353
M6586,M6586
D4860,D486
C6790,C679
M6591,M6591
L7321,L732
R2211,R221
S6301,S6301
M7221,M722
M7501,M750
D361,D361
D151,D151
B06,B069
E787,_
C00,C009
O824,_
Y458,_
K612,K612
M705,M705
L219,L219
S8011,S801
S678,S678
D152,D152
W010,_
V436,_
E874,E874
S761,S761
M1916,M191
W5099,_
T428,T428
I702,I702
E783,E783
P610,P610
Z016,Z016
H432,H432
Q358,_
S932,S932
M9580,M958
K301,K30
R636,R636
I371,I371
X9958,_
S4180,S418
V381,_
X1099,_
X9998,_
Q548,Q548
X0999,_
S7231,S7231
V225,_
S128,S128
S331,S331
E438,E43
M9220,M922
S0171,S017
Q246,Q246
F609,F609
A548,A548
N911,N911
O088,O088
O99,_
R529,R529
G255,G255
V890,_
E87,_
B170,B170
S839,_
L30,L309
S41,_
B02,B029
W194,_
M6580,M6580
L9290,L929
L898,L89
I873,_
Z433,Z433
V399,_
I120Z4,_
B018,B018
L0270,_
M6747,M6747
M7970,M7970
O049,O049
S8352,S835
M244,M244
0031,_
K458,K458
T18,T189
M1710,M171
N812,N812
D4861,D486
J1542,J154
O820P,_
K914,K914
D392,D392
O842Z,_
Q543,Q543
D0511,D051
K60,_
O981,O981
Z359,Z359
Q828,Q828
L7290,L729
M9350,_
C051,C051
Q541,Q541
S65,S659
K3595,K359
470,_
K5730,K573
S9110,S911
W3072,_
M273,_
T420,T420
K370,K37
Z472,_
H2604,H260
R09,_
I132,I132
O3640,O364
S983,S983
J119,_
1129,_
S8209,S820
H4014,H401
H3483,H348
H61,H619
M8003,M8003
D139,D139
S4250,_
V439,_
P299,P299
S5010,S501
V4399,_
Z375,Z375
P284,P284
P364,P364
V2018,_
O653,O653
S7280,S7280
W0704,_
P768,P768
Z31,Z319
H547,H547
C001,C001
M6229,M6229
S352,S352
R960,R960
J150,J150
H933,H933
K622,K622
M8580,M8580
R5381,R53
M899,M899
O8090,O809
48,_
Q300,Q300
M8830,_
O458,O458
T815,T815
M234,M234
R896,R896
A58,A58
G608,G608
D694,D694
T090,T090
D383,D383
A270,A270
M502,M502
J451,J451
B974,B974
I244,_
Q643,Q643
T445,T445
M995,M995
M9893,_
P033,P033
T923,T923
P024,P024
Z495,_
D165,D165
S3640,S3640
Y2999,_
T915,T915
C679Z,_
M850,M850
C750,C750
C020,C020
M8620,M8620
M8470,_
Y0399,_
E210,E210
D639,_
V1199,_
V190,_
C488,C488
N002,N002
S3600,S3600
S301,S301
W440,_
Q371,Q371
N853,N853
Z330,Z33
J9810,J981
S5969,_
X5969,_
S068,S068
Z932,Z932
Y169,_
O266,O266
W499,_
O753,O753
H6990,H699
M9160,_
S8301,S830
Q6671,Q667
Z762,Z762
W0138,_
X5903,_
M9840,_
I061,I061
Q3602,Q360
S607,S607
H602,H602
J1992,_
D738,D738
E0412,E041
R628,R628
Z32,_
G968,G968
A00,A009
X449,_
S800,S800
V2241,_
S3130,S313
N501,N501
E1121,E112
B96,_
H609,H609
N322,N322
L905,L905
D564,D564
F208,F208
Q225,Q225
Q059,Q059
D683,D683
A410,A410
M8795,M8795
P559,P559
D682,D682
M439,M439
M4780,M4780
M0681,M0681
N11,N119
S468,S468
D684,D684
M878,M878
J1562,J156
K746I982,_
M0698,M0698
K738,K738
E269,E269
G410,G410
M0891,M0891
C222,C222
G958,G958
M483,M483
M6009,M6009
C797,C797
C400,C400
I479,I479
G628,G628
N735,N735
C969,C969
D132,D132
E126,E126
M6589,M6589
Z0042,Z004
Z01202,Z012
A97,_
I676,I676
T255,T255
A879,A879
E662,E662
D571,D571
C227,C227
S437,S437
N421,N421
O894,O894
C049,C049
Q891,Q891
ICD,_
I603,I603
T539,T539
Q820,Q820
F233,F233
M8989,M8989
M5436,M5436
P035,P035
C717,C717
T676,T676
A022J170,_
P584,P584
M4628,M4628
I455,I455
C343,C343
O079,O079
K710,K710
J700,J700
Q614,Q614
P259,_
Q523,Q523
F1135,F113
R0231,R02
L0260,_
L7320,L732
O3410,O341
N925,N925
D21,D219
M351,M351
J471,J47
M9430,M9430
S4610,S461
H2613,H261
M9370,_
H2500,H250
S6690,S669
C889,C889
R861,R861
M9382,M9382
T819,T819
I503,_
H210,H210
P2930,P293
P2401,P240
A093,A09
C659,C65
I832,I832
A15,A159
M7902,M7902
Q6581,Q658
D150,D150
M4185,M4185
Q245,Q245
M2446,M2446
D339,D339
G008,G008
Z346,_
C649,C64
V5814,_
M1840,M184
L0391,L039
N2011,N201
S5227,S522
I088,I088
S9090,S909
S8080,S8080
H3351,H335
M8052,M8052
Q531,Q531
M169,M169
S52,S529
O710,O710
M6516,M6516
L390,_
K3181,K318
K938,K938
S604,_
M6291,M6291
M7660,M7660
E858,E858
Q100,Q100
M7191,M7191
J1809,J180
S0030,S003
C5680,C56
L308,L308
S7642,S764
M418,M418
J900,J90
O0090,O009
M839,M839
O739,_
S112,S112
M8051,M8051
L0331,L033
S8184,S818
909,_
M9488,M9488
H918,H918
O10,O109
R108,_
T8910,_
K034,K034
J3820,J382
D99,_
E0520,E052
E1161,E116
S5100,S510
J360,J36
D4850,D485
R1310,R13
S0990,S099
T914,T914
C441,C441
B86,B86
S2080,S208
S644,S644
Z468,Z468
S05,S059
K28,K289
K52,K529
M9400,M940
Z51,Z519
V189,_
T918,T918
S3720,S3720
Z204,Z204
O905,O905
W0391,_
W0198,_
T175,T175
G913,G913
0034,_
M5406,M5406
S368,S368
C321,C321
Q552,Q552
M4070,_
M4802,M4802
H1191,H119
G4390,G439
L931,L931
X5909,_
H504,H504
V281,_
L808,L80
G465,G465
S2710,S2710
X9599,_
K558,K558
Y451,_
S4210,S4210
Q257,Q257
H048,H048
W50,_
H6631,H663
Z950,Z950
M9500,M950
Z089,Z089
J3392,J339
M9310,M931
W228,_
9095,_
Z450,Z450
M8472,_
S4311,S431
N805,N805
N303,N303
C542,C542
O231,O231
D073,D073
P389,P38
Z999,Z999
Q898,Q898
L439,L439
J152,J152
S06,S069
N700,N700
M7950,M7950
M6240,M6240
S9611,S961
S3110,S311
S802,_
T2423,T242
H681,H681
T808,T808
809,_
M836,_
A809,A809
M2326,M2326
M2323,M2323
M675,_
O8009,O800
K645,_
N155,_
S9132,S913
M7993,M7993
I1011,I10
R921,R92
L919,L919
B235,B23
M625,M625
C342,C342
D314,D314
C060,C060
B977,B977
L98,L989
Q0700,Q070
N6021,N602
K030,K030
I701,I701
H8110,H811
H3535,H353
0440,_
C188,C188
Q792,Q792
K401,K401
0756,_
O603,O603
F432,F432
S9120,S912
Q3590,Q359
M4388,M4388
O090,_
Z439,Z439
O038,O038
J028,J028
C77,C779
S9129,S912
L0230,L023
S9103,S910
M9489,M9489
I520,I520
L821,L82
S589,S589
M6023,M6023
0064,_
I104,I10
D217,_
S919,S919
G571,G571
H4711,H471
Q504,Q504
S02,S029
Z162,_
S671,_
H0003,H000
A91,A91
M2549,M2549
J8411,J841
Z825,Z825
D3292,D329
M9451,_
N631,N63
M4309,M4309
E261,E261
S00,S009
J3391,J339
N3591,N359
J3390,J339
J3822,J382
R2200,R220
R5911,R591
J3490,_
Z88,Z889
S7202,S720
R961,R961
J4520,J452
B377,B377
1959,_
Z98,_
D12,D129
M8154,M8154
V471,_
O645,O645
N453,_
I301,I301
I133,_
P789,P789
M1397,M1397
M7131,M7131
K1230,K123
S365,S365
S457,S457
T908,T908
I659,I659
V220,_
D174,D174
V275,_
I601,I601
Z189,_
N198,N19
K673,K673
T850,T850
S369,S369
S278,S278
S199,S199
T884,T884
Q111,Q111
M5338,M533
R1909,R190
S559,S559
Y300,_
E859,E859
Q421,Q421
H0200,H020
W0899,_
E740,E740
Z489,Z489
S248,_
R198,R198
S6221,S6221
B872,B872
S3680,S3680
S3610,S3610
Z440,Z440
Z090,Z090
Y349,_
L959,L959
L531,L531
T730,T730
M146,M146
K823,K823
S660,S660
M8891,M8891
I5170,I517
R193,R193
O002,O002
I728,I728
Q602,Q602
I718,I718
K860,K860
V0211,_
J940,J940
J17,_
X680,_
Z292,Z292
L303,L303
D702,D70
M7982,M7982
M2596,M2596
S09,S099
N959,N959
M216,M216
M411,M411
D22,D229
M1020,M1020
H3341,H334
H1811,H181
M89,M899
D373,D373
Q1200,Q120
H3536,H353
R418,R418
O450,O450
D23,D239
D2372,D237
M8334,M8334
K551,K551
M932,M932
K908,K908
J4490,J449
0641,_
K8064,_
S668,S668
S5611,S561
H4006,H400
R630,R630
R522,R522
L408,L408
L539,L539
J958,J958
S0641,S0641
M6205,M6205
S1240,_
0A,_
Q42,Q429
H4042,H404
D1723,D172
T88,T889
H5902,H590
S4233,S423
R197,_
O685,_
K8025,K802
511,_
S92,S929
N60,N609
E1231,E123
K889,_
H6042,H604
C52,C52
M508,M508
T460,T460
D563,D563
M4687,M4687
T656,T656
P293,P293
F125,F125
I079,I079
Q760,Q760
F489,F489
G438,G438
M6288,M6288
M5438,M5438
C962,C962
S42401,S42401
T522,T522
Y411,_
M0636,M0636
M539,M539
M460,M460
J704,J704
I00J178,I00
P236,P236
C252,C252
Q283,Q283
M330,M330
S0681,S0681
N271,N271
P278,P278
P248,P248
I089,I089
F072,F072
M0697,M0697
I600,I600
P010,P010
Q618,Q618
M6090,M6090
M0095,M0095
C153,C153
K286,K286
B778J173,_
T518,T518
M7925,M7925
E169,E169
A370J170,_
M153,M153
C33,C33
C578,C578
T792,T792
T454,T454
T479,T479
N301,N301
B371J172,_
F102,F102
N1350,N135
232,_
S2980,S298
R071,R071
N881,N881
P022,P022
C835,C835
W4462,_
T2401,T240
Z9921,Z992
M5800,_
G971,G971
I952,I952
S40,S409
Z34,Z349
E279,E279
M008,M008
M469,M469
X1299,_
S6021,S602
S7011,S701
V835,_
M8404,M8404
Q149,Q149
M858,M858
M7296,M7296
H6121,H612
L50,L509
F603,F603
J811,J81
M966,M966
E7870,_
M2669,_
H051,H051
N539,_
1A,_
M4104,M4104
M4186,M4186
Z034,Z034
S300XXA,_
S4241,S4241
R935,R935
Q6682,Q668
R2271,R227
Q6680,Q668
W1989,_
M701,M701
L6000,L600
H2404,_
N341,N341
V2099,_
L012,_
B59,B59
J173,J173
H534,H534
H7290,H729
V221,_
S027,S027
S5231,S5231
V481,_
M2322,M2322
Q351,Q351
S6270,S6270
T922,T922
G838,G838
W1990,_
B309,B309
R1083,_
S740,S740
I090,I090
E879,_
W254,_
K266,K266
Q872,Q872
H168,H168
S203,S203
S254,S254
M259,M259
M6022,M6022
S3240,S3240
M2506,M2506
X1109,_
S6831,S683
N808,N808
M9121,M912
C150,C150
T830,T830
T064,T064
V333,_
O871,O871
M8691,M8691
N912,N912
O347,O347
L121,L121
M3215,M321
M9720,_
C966,C966
C1890,C189
S2780,S2780
D3910,D391
M9060,M9060
C5390,C539
Y19,_
G07,G07
K50,K509
P518,P518
I449,_
Z986,_
0300,_
V22,_
X589,_
S907,S907
T70,T709
K05,_
L978,L97
M2553,M2553
G062,G062
T253,T253
M549,M549
M2561,M2561
Z70,Z709
S0281,S0281
V326,_
Z3044,Z304
F452,F452
J159,J159
0020,_
O4239,_
O428,_
J178,J178
J639,_
O702Z,_
M119,M119
R4902,R490
O8210,O821
620,_
J84,J849
C111,C111
K604,K604
H0002,H000
O9121,O912
I08,I089
Q234,Q234
N442,N44
C944,C944
T612,T612
L851,L851
M6514,M6514
R633,R633
M9040,M9040
R35,R35
Q256,Q256
E278,E278
I232,I232
G940,G940
M893,M893
O820Z3,_
82,_
O036,O036
E0410,E041
P560,P560
R498,R498
G454,G454
S605,_
S8690,S869
Z3470,_
S198,S198
S6231,S6231
S031,S031
S0119,S011
D022,D022
Q60,_
A019,_
Y599,_
O660,O660
I69,_
C9000,C900
R856,R856
C775,C775
S5091,S509
Q1201,Q120
Q280,Q280
N402,N40
M8505,M8505
Z985,_
M952,M952
M9262,M926
O325,O325
O144,_
Y953,_
O244Z3,_
X19,_
X49,_
W40,_
W579,_
Z225,Z225
H931,H931
S9260,_
H4080,H408
M4120,M4120
H2909,_
K713,K713
M101,M101
S5312,S5312
K5669,K566
Q010,Q010
Y959,_
B778,B778
Z878,Z878
E370,_
T811,T811
G810,G810
S2290,S2290
M6506,M6506
K926,_
G576,G576
L751,L751
C7895,_
X64,_
F604,F604
K381,K381
Z341,_
W2599,_
W5501,_
S371,S371
N973,N973
1401,_
N230,N23
M2485,M2485
H6181,H618
E211,E211
K8035,K803
R972,_
M8996,M8996
H1112,H111
Z9072,Z907
M9120,M9120
I515,I515
E260,E260
S363,S363
D161,D161
T062,T062
T182,T182
S9210,S9210
M8723,M8723
P252,P252
Z370MCPO1,_
Z900,Z900
P829,_
S8270,S8270
H0230,H023
J409,J40
O401,O40
Q53,Q539
C088,C088
M0091,M0091
N0803,N080
S9340,S934
M4398,M4398
M4318,M4318
V2802,_
S088,S088
D119,D119
Z132,Z132
N958,N958
S2241,S2241
S597,S597
Z903,Z903
B3511,B351
D160,D160
M4624,M4624
I45,I459
B960,B960
C601,C601
D399,D399
B371,B371
J172,J172
S9220,S9220
D8000,D800
Z560,Z560
H044,H044
N8185,N818
T221,T221
S324,S324
H280,H280
J205,J205
P529,P529
L131,L131
M708,M708
G122,G122
P761,P761
F059,F059
E031,E031
S0211,S0211
Q012,Q012
P111,P111
F99,F99
M6096,M6096
G219,G219
T636,T636
F132,F132
P230,P230
G412,G412
D519,D519
S222,S222
D354,D354
Q209,Q209
Q912,Q912
C172,C172
T245,T245
H700,H700
K518,K518
G540,G540
P288,P288
P290,P290
G405,G405
A062E861,_
Q046,Q046
B342,B342
P134,P134
O980,O980
E804,E804
M2441,M2441
P375,P375
P350,P350
F108,F108
A400,A400
T406,T406
M652,M652
M8617,M8617
G218,G218
F798,F798
C691,C691
B161,B161
Q219,Q219
M621,M621
M624,M624
Q61,Q619
M7990,M7990
S9221,S9221
M8171,_
K329,_
L819,L819
S5253,S525
069,_
K100,K100
R208,R208
H026,H026
M855,M855
D419,D419
R651,R651
V869,_
S4171,S417
V235,_
V335,_
V2049,_
R538,R53
S67,_
M01,_
M0076,_
S7035,_
J469,J46
P269,P269
Z3049,Z304
Z8546,Z854
C791,C791
I46,I469
W509,_
K835,K835
V2944,_
W4099,_
K109,K109
I20,I209
1499,_
M011,M011
M9595,M959
J35,J359
Q243,Q243
J802,J80
I1I9,_
W2773,_
W2962,_
R238,R238
H201,H201
B961,B961
V201,_
D434,D434
M8074,_
M8490,M8490
M9670,_
M9550,M955
R6511,R651
H506,H506
R65,R659
R650,R650
V100,_
M7979,M7979
T1592,T159
K108,K108
