raw_code,mapped_code
J46,J46
E101,E101
I409,I409
I803,I803
G402,G402
A38,A38
M471,M471
T781,T781
J931,J931
J440,J440
T008,T008
K220,K220
K850,K850
D539,D539
11982,_
J118,J118
A167,A167
G935,G935
A168,A168
K274,K274
N309,N309
S912,S912
S619,S619
J678,J678
S223,S223
I491,I491
I740,I740
G903,G903
I099,I099
T002,T002
M0699,M0699
S018,S018
I211,I211
H650,H650
I251,I251
E871,E871
A46,A46
E142,E142
O234,O234
G039,G039
T600,T600
M0599,M0599
J051,J051
O059,O059
I493,I493
J841,J841
I443,I443
N991,N991
I639G46,_
J439,J439
J691,J691
O995,O995
J939,J939
I693,I693
E269,E269
E110,E110
J980,J980
B159,B159
C539,C539
G031,G031
M628,M628
I829,I829
M511,M511
C931,C931
M911,M911
I210,I210
Z370,Z370
Q431,Q431
E140,E140
J984,J984
O001,O001
K851,K851
K635,K635
A913,A91
S0661,S0661
K280,K280
L721,L721
I891,I891
M7911,M7911
A409,A409
K598,K598
N289,N289
N329,N329
B779,B779
L88,L88
A400,A400
T930,T930
E131,E131
C919,C919
F03,F03
S2200,S2200
C719,C719
P071,P071
F430,F430
P000,P000
P968,P968
F103,F103
N739,N739
M1989,M1989
P026,P026
Q436,Q436
A011,A011
A418,A418
P211,P211
H748,H748
K293,K293
M1090,M1090
R509,R509
M6269,M6269
J989,J989
O984,O984
J100,J100
A182,A182
M1909,M1909
M303,M303
M1040,M1040
M2450,M2450
M4395,M4395
G419,G419
C20,C20
M818,M818
J948,J948
D70,D70
D300,D300
H2591,H259
L022,L022
C341,C341
E662,E662
0800Z370,_
K292,K292
C349,C349
S009,S009
A157,A157
T630,T630
I214,I214
C383,C383
I256,I256
I241,I241
J82,J82
Z390,Z390
O069,O069
J677,J677
C089,C089
A911,A911
E112N083,_
S0230,S0230
K272,K272
O141,O141
G932,G932
P019,P019
E108,E108
N059,N059
S0690,S0690
K805,K805
A000,A000
E105,E105
Q249,Q249
K750,K750
F329,F329
N180,N180
D440,D440
P129,P129
B069,B069
M1009,M1009
G619,G619
K286,K286
M4782,M4782
D259,D259
O985,O985
H830,H830
I613,I613
O211,O211
H2691,H269
M4806,M4806
G443,G443
H709,H709
J09,J09
M7929,M7929
M4795,M4795
P001,P001
D62,D62
L024,L024
D569,D569
T671,T671
T629,T629
E892,E892
P051,P051
C793,C793
G060,G060
C80,C80
I058,I058
J1592,J159
J1593,J159
A068,A068
A691,A691
S097,S097
E100,E100
K729,K729
M6285,M6285
M4797,M4797
O713,O713
S869,S869
P011,P011
A838,A838
D758,D758
D126,D126
A192,A192
A161,A161
M968,M968
C782,C782
G951,G951
T940,T940
M7900,M7900
M1995,M1995
O410,O410
G403,G403
A061,A061
K831,K831
P399,P399
P578,P578
L930,L930
K741,K741
A154,A154
I429,I429
S0650,S0650
C900,C900
M819,M819
A415,A415
N481,N481
C711,C711
K717,K717
C679,C679
I610,I610
D469,D469
E106,E106
T039,T039
N138,N138
N926,N926
O13,O13
C029,C029
Q039,Q039
J108,J108
P034,P034
S911,S911
K565,K565
C411,C411
C23,C23
I672,I672
O244,O244
P081,P081
E149,E149
J200,J200
A279,A279
D129,D129
Q444,Q444
T242,T242
C259,C259
O8809,O880
P922,P922
T827,T827
D390,D390
K709,K709
A89,A89
M0645,M0645
P021,P021
E538,E538
C920,C920
S0240,S0240
G404,G404
C119,C119
G700,G700
E147,E147
O364,O364
O429,O429
J80,J80
M45,M45
O901,O901
A403,A403
G373,G373
T941,T941
J1803,J180
N110,N110
N118,N118
E288,E288
D391,D391
M1309,M1309
I743,I743
K650,K650
M8995,M8995
P220,P220
P916,P916
M6263,M6263
K803,K803
G919,G919
K509,K509
S224,S224
P700,P700
O8O0,_
O159,O159
N178,N178
Q612,Q612
Q369,Q369
P551,P551
M1097,M1097
G558,G558
G408,G408
M503,M503
I459,I459
I278,I278
P598,P598
M0695,M0695
C541,C541
O85,O85
A370,A370
E160,E160
Q613,Q613
L511,L511
N943,N943
M0090,M0090
I634,I634
J038,J038
J985,J985
M7980,M7980
N938,N938
T288,T288
P219,P219
K703,K703
T638,T638
Z356,Z356
I139,I139
B052J171,_
G610,G610
Q210,Q210
H700,H700
O994,O994
T754,T754
T908,T908
D376,D376
S0260,S0260
K047,K047
M5412,M5412
M4722,M4722
M0016,M0016
M512,M512
N040,N040
G309F00,_
E141,E141
P741,P741
M652,M652
L021,L021
E230,E230
J670,J670
J680,J680
A35,A35
I071,I071
M6299,M6299
P291,P291
M150,M150
E639,E639
P120,P120
C798,C798
I201,I201
J1812,J181
K296,K296
M1399,M1399
Q248,Q248
F459,F459
M7999,M7999
T931,T931
H819,H819
E161,E161
A90,A90
G544,G544
K134,K134
P582,P582
L029,L029
F99,F99
F530,F530
F431,F431
G902,G902
H050,H050
I495,I495
H669,H669
G458,G458
P760,P760
A414,A414
I670,I670
O989,O989
H2690,H269
O471,O471
O249,O249
C629,C629
I694,I694
P809,P809
N710,N710
M1039,M1039
T000,T000
K811,K811
P590,P590
I620,I620
J132,J13
P910,P910
R51,R51
M1096,M1096
P036,P036
B341,B341
M0696,M0696
O441,O441
P60,P60
O440,O440
K580,K580
D65,D65
O992,O992
A199,A199
A819,A819
O730,O730
O034,O034
M1910,M191
N298,N298
M0019,M0019
G312,G312
C19,C19
B829,B829
O721,O721
O064,O064
T634,T634
D728,D728
M1998,M1998
O149,O149
B199,B199
T312,T312
K224,K224
R54,R54
T857,T857
G309F009,_
C786,C786
T628,T628
P209,P209
K563,K563
O100,O100
E889,E889
J941,J941
M608,M608
K863,K863
E830,E830
F488,F488
C169,C169
G912,G912
F341,F341
M4369,M4369
D27,D27
P831,P831
M7918,M7918
Q211,Q211
T794,T794
E102N083,_
G300,G300
I615,I615
P358,P358
K740,K740
C499,C499
K720,K720
M8198,M8198
A09,A09
P393,P393
I240,I240
J1292,J129
O861,O861
T675,T675
O038,O038
K251,K251
I513,I513
I490,I490
S019,S019
J1532,J153
T835,T835
T243,T243
F315,F315
F172,F172
D648,D648
D561,D561
I611,I611
T612,T612
D66,D66
P38,P38
S437,S437
D370,D370
D690,D690
B054,B054
K045,K045
S2241,S2241
D610,D610
E730,E730
A064,A064
S2290,S2290
O758,O758
O678,O678
O718,O718
O820,O820
G6299,G629
G62,G629
O821,O821
O342,O342
Z392,Z392
S913,S913
B24,B24
Z300,Z300
O709,O709
O681,O681
O881,O881
S534,S534
Z511,Z511
J010,J010
R040,R040
J382,J382
M1030,M1030
N08,_
N083,N083
I84,I849
K317,K317
H353,H353
H330,H330
N601,N601
S618,S618
L729,L729
H259,H259
O339,O339
H264,H264
H401,H401
K404,K404
Z491,Z491
Z381,Z381
R730,R730
O829,O829
Z371,Z371
M199,M199
R223,R223
R18,R18
D24,D24
O702,O702
I842,I842
I843,I843
H333,H333
J019,J019
E143,E143
H360,H360
J380,J380
1,_
N028,N028
E790,E790
O623,O623
C540,C540
H2641,H264
H4022,H402
H409H4,_
H36,_
N141,N141
L89,L89
Z37,Z379
I847,I847
R229,R229
K298,K298
I849,I849
I8401,I840
H4010,H401
H2640,H264
C320,C320
C437,C437
H178,H178
G250,G250
E14,E149
I771,I771
Q181,Q181
M674,M674
H400,H400
H111,H111
H001,H001
J18,J189
D696,D696
H352,H352
C819,C819
J352,J352
H2590,H259
H110,H110
K449,K449
T150,T150
Q619,Q619
M103,M103
N809,N809
K20,K20
H342,H342
O020,O020
I12,I129
M10,M109
H3502,H350
H1100,H110
B871,B871
H269,H269
H4091,H409
H357,H357
N26,N26
T189,T189
D302,D302
Z139,Z139
Z302,Z302
E112,E112
K120,K120
M653,M653
H2609,H260
M8890,M8890
E113,E113
H271,H271
H354,H354
S370,S370
N18,N189
S058,S058
K359,K359
K469,K469
O322,O322
O368,O368
N63,N63
K922,K922
0623,_
0891,_
0829,_
L971,L97
D487,D487
K809,_
O324,O324
W1999,_
U04,U049
Z492,Z492
J459,J459
R05,R05
M341,M341
Z9611,Z961
E133H3,_
R221,R221
J1899,J189
Y95,_
O703,O703
C621,C621
C153,C153
B968,B968
C163,C163
C118,C118
C720,C720
C64,C64
C491,C491
K350,K350
O641,O641
Z372,Z372
M519,M519
H609,H609
H049,H049
C469,C469
Z38,_
N72,N72
J37,_
H3530,H353
I514,I514
M654,M654
N119,N119
Z37O,_
Z800,Z800
N11,N119
K649,_
Q61,Q619
C500,C500
C530,C530
S610,S610
Z867,Z867
H160,H160
H179,H179
H161,H161
H010,H010
T151,T151
H109,H109
H105,H105
M179,M179
H114,H114
L980,L980
J450,J450
M100,M100
Z961,Z961
H348,H348
T173,T173
E739,E739
R2241,R224
E862,E86
G08,G08
M9863,_
D589,D589
I100,I10
R001,R001
O997,O997
N979,N979
N840,N840
I839,I839
H171,H171
O019,O019
Z901,Z901
H041,H041
H334,H334
H219,H219
H409,H409
S828,S828
R33,R33
S024,S024
S022,S022
S023,S023
K439,K439
K660,K660
T093,T093
O82,O829
L728,L728
Z301,Z301
M6298,M6298
R222,R222
S910,S910
O689,O689
C110,C110
E102,E102
J1891,J189
C340,C340
D470,D470
S0501,S050
V8999,_
J189,J189
E049,E049
N908,N908
L908,L908
E786,E786
K629,K629
M948,M948
6,_
S525,S525
Z309,Z309
M800,M800
S528,S528
P918,P918
D171,D171
L600,L600
N482,N482
H045,H045
N210,N210
L989,L989
M321,M321
N085,N085
N029,N029
J304,J304
B189,B189
J330,J330
T148,T148
E789,E789
T8199,T819
C52,C52
O729,_
C410,C410
H0010,H001
T006,T006
D048,D048
J33,J339
H93,H939
L720,L720
R190,R190
O631,O631
O698,O698
O329,O329
H4021,H402
Z39,_
U05,_
M6781,M6781
H2520,H252
H2521,H252
H3532,H353
H2692,H269
C760,C760
K913,K913
J38,_
J00,J00
O622,O622
H020,H020
O69,O699
C159,C159
S430,S430
I679,I679
G467,G467
E78,E789
Z513,Z513
E11,E119
N28,N289
E780,E780
H112,H112
N838,N838
E282,E282
E669,E669
S833,S833
R104,R104
E860,E86
S4399,_
M8800,M880
D210,D210
S219,S219
K040,K040
T141,T141
W55,_
W54,_
Y560,_
M779,M779
C329,C329
H605,H605
L309,L309
T16,T16
H663,H663
J348,J348
H651,H651
K229,K229
J029,J029
J040,J040
J329,J329
J339,J339
H612,H612
H251,H251
W19,_
R220,R220
M659,M659
K358,K358
T818,T818
O629,O629
T811,T811
R2231,R223
O80,O809
D367,D367
D179,D179
O009,O009
C792,C792
C5090,C509
M8000,M8000
J851,J851
Z383,Z383
O701,O701
C390,C390
N815,N815
O620,O620
K621,K621
Q892,Q892
C91,C919
L929,L929
K515,K515
S015,S015
O68,O689
D400,D400
M799,M799
K63,K639
K37,K37
G309,G309
K626,K626
K409,K409
Z4910,Z491
T852,T852
A080,A080
H301,H301
H188,H188
K589,K589
Q162,Q162
N038,N038
N140,N140
L732,L732
A069,A069
R224,R224
T1501,T150
O639,O639
O332,O332
Z988,Z988
R092,R092
H118,H118
I516,I516
E79,E799
H268,H268
M5416,M5416
O801,O801
R062,R062
S81,S819
0809,_
D481,D481
E289,E289
H209,H209
I517,I517
M8932,M8932
E133,E133
N648,N648
T14,T149
E042,E042
O32,O329
C53,C539
C549,C549
S663,S663
Z518,Z518
I871,I871
M8021,M8021
0,_
M8140,M8140
D333,D333
C184,C184
C187,C187
C139,C139
M8052,M8052
D401,D401
0800,_
H260,H260
H522,H522
H350,H350
H442,H442
H472,H472
C56,C56
H351,H351
O828,O828
H332,H332
J370,J370
J940,J940
M8500,M8500
S011,S011
H270,H270
K221,K221
K441,K441
J208,J208
O321,O321
Z376,Z376
Y453,_
S810,S810
N750,N750
Y834,_
S678,S678
M18,M189
M513,M513
P0000,_
D237,D237
H029,H029
K403,K403
C01,C01
S0199,S019
C952,C952
N401,N40
A630,A630
E785,E785
E872,E872
I698,I698
M439,M439
M139,M139
E890,E890
R58,R58
S010,S010
Z9610,Z961
I249,I249
I469,I469
T07,T07
V899,_
N288,N288
O680,O680
M947,_
L608,L608
G560,G560
D172,D172
M773,M773
L723,_
D444,D444
M80,M809
C589,C58
K80,_
O756,O756
K571,K571
I845,I845
S720,S720
B029,B029
L984,L984
C710,C710
M9120,M9120
M8041,M8041
S723,S723
I959,I959
M1997,M1997
N751,N751
M8460,_
R11,R11
Q446,Q446
O70,O709
J869,J869
K116,K116
M869,M869
N05,N059
H262,H262
N803,N803
I841,I841
N84,N849
I10,I10
L089,L089
S013,S013
I859,I859
D379,D379
K269,K269
K257,K257
K633,K633
K351,K351
G468,G468
H0011,H001
H2580,H258
H2522,H252
I103,I10
M678,M678
H3600,H3600
L219,L219
S5311,S5311
O349,O349
O649,O649
E041,E041
M9408,M940
M751,M751
S510,S510
M1790,M179
T814,T814
S8221,S8221
T815,T815
D212,D212
I121,_
9,_
S026,S026
K821,K821
K768,K768
S682,S682
M7998,M7998
M7984,M7984
Q825,Q825
J384,J384
K82,K829
D170,D170
C632,C632
C241,C241
C11,C119
C751,C751
C50,C509
K51,K519
D294,D294
K603,K603
H405,H405
C780,C780
H214,H214
Q308,Q308
E052,E052
M664,M664
M8851,_
B07,B07
D141,D141
O363,O363
H023,H023
R000,R000
N811,N811
H039,_
N158,N158
N841,N841
0649,_
H2990,_
O392,_
B182,B182
K552,K552
H024,H024
A159,A159
D473,D473
P701,P701
C5091,C509
O750,O750
S822,S822
K21,K219
E86,E86
S518,S518
D104,D104
M109,M109
S527,S527
H905,H905
F480,F480
R609,R609
F419,F419
D239,D239
S661,S661
P0001,_
E440,E440
Z001,Z001
H2501,H250
D480,D480
Z519,Z519
C37,C37
C701,C701
H604,H604
H000,H000
N202,N202
C67,C679
S05,S059
H1101,H110
E1421,E142
H083,_
Z791,_
E130,E130
L910,L910
C833,C833
M841,M841
I272,I272
S669,S669
D489,D489
S9330,S933
Z038,Z038
I270,I270
K263,K263
S5250,S5250
L020,L020
Z480,Z480
M0029,M0029
A379,A379
M32,M329
E90,E90
G432,G432
G513,G513
G959,G959
F411,F411
W199,_
G936,G936
O421,O421
S9131,S913
M6740,M6740
O096,_
H1690,H169
O651,O651
M8045,M8045
S7290,S7290
N850,N850
O699,O699
O44,_
C761,C761
R579,R579
S320,S320
S9099,S909
W1929,_
E1132,E113
K610,K610
M6771,_
M6780,M6780
Z382,Z382
Z379,Z379
M6730,M6730
M6770,_
H2500,H250
M90,_
T159,T159
G809,G809
C97,C97
S052,S052
O814,O814
K648,_
K602,K602
M9580,M958
D485,D485
Z354,Z354
Z30,Z309
E103,E103
R599,R599
N211,N211
M8020,M8020
M8801,M880
M8070,_
M9470,_
C787,C787
M8160,M8160
O831,O831
N142,N142
T868,T868
E877,E877
V239,_
J4599,J459
Q633,Q633
M9950,M9950
Z310,Z310
O693,O693
D251,D251
D64,D649
C080,C080
C179,C179
S960,S960
J338,J338
X99,_
J910,J91
N990,N990
N032,N032
V293,_
I5170,I517
W1099,_
S8240,S8240
B099,B09
B082,B082
S423,S423
S626,S626
P95,P95
S01,S019
S5291,S5291
T160,T16
J303,J303
S7110,S711
S2101,S210
T1510,T151
J342,J342
S318,S318
T1500,T150
O239,O239
S818,S818
H1602,H160
H441,H441
N2001,N200
R80,R80
H4011,H401
Z438,Z438
Z467,Z467
I340,I340
I351,I351
N411,N411
N302,N302
I350,I350
K050,K050
H911,H911
G938,G938
C765,C765
L700,L700
L814,L814
L811,L811
M750,M750
L209,L209
M479,M479
S526,S526
V299,_
K868,K868
N889,N889
N760,N760
Z,_
G46,_
L959,L959
1248,_
J42,J42
N135,N135
E880,E880
S529,S529
S923,S923
L97,L97
M1900,M190
L975,L97
A97,_
N814,N814
O420,O420
B980,B980
T08,T08
E118,E118
O060,O060
2370,_
2392,_
2380,_
D269,D269
S420,S420
M2320,M2320
S834,S834
C716,C716
C54,C549
I739,I739
I712,I712
K35,K359
K628,K628
J13,J13
K29,K299
M2518,M2518
C446,C446
H35,H359
S311,S311
T290,T290
N428,N428
R55,R55
K227,K227
Q649,Q649
I864,I864
C218,C218
J343,J343
M9084,M9084
M8895,M8895
H2649,H264
T15,T159
S522,S522
S422,S422
S124,_
I861,I861
S125,_
Z349,Z349
K222,K222
T237,T237
0339,_
0820,_
0342,_
R17,R17
K759,K759
21,_
0322,_
O690,O690
8,_
O00,O009
D410,D410
D181,D181
1129,_
Z3780,_
​,_
M9821,_
C910,C910
O654,O654
O089,O089
O459,O459
R918,R91
O150,O150
M768,M768
M8813,_
K501,K501
B370,B370
K130,K130
H613,H613
R02,R02
T311,T311
S917,S917
O624,O624
Z370O,_
I872,I872
Q381,Q381
Z370O3,_
I46,I469
D219,D219
S519,S519
N855,N855
M713,M713
N600,N600
S411,S411
D211,D211
O41,O419
O899,O899
S122,S122
N019,N019
M6474,_
D180,D180
C186,C186
O063,O063
O341,O341
O601,O601
D229,D229
H250,H250
H2511,H251
H2510,H251
H527,H527
H358,H358
H104,H104
B300,B300
H192,H192
M681,_
J351,J351
Q668,Q668
M009,M009
M5441,M544
K053,K053
G249,G249
G99,_
N632,N63
O621,O621
S4230,S4230
J47,J47
N75,N759
Q360,Q360
P038,P038
K40,K409
M760,M760
H3421,H342
H0452,H045
C3490,C349
C07,C07
2390,_
Q233,Q233
I890,I890
M8720,M8720
M9989,M9989
R042,R042
N701,N701
M8860,_
M8312,M8312
D177,D177
C911,C911
J320,J320
I671,I671
O48,O48
N888,N888
D562,D562
T147,T147
T300,T300
C829,C829
D240,D24
C790,C790
R788,R788
N1,_
M1003,M1003
S424,S424
N492,N492
M1006,M1006
S5210,S5210
S8321,S832
S200,S200
R410,R410
S8280,S8280
H408,H408
K519,K519
B084,B084
A066,A066
L609,L609
M7920,M7920
G509,G509
M6027,M6027
P002,P002
O370,_
I109J1,I10
N159,N159
O053,O053
W5501,_
R161,R161
I254,I254
L409,L409
K767,K767
Q370,Q370
O16,O16
H812,H812
E703,E703
M810,M810
Z308,Z308
K819,K819
R064,R064
D151,D151
H218,H218
S0500,S050
K011,K011
G589,G589
S729,S729
L080,L080
M6531,M653
K052,K052
H3331,H333
E1330,E133
H4050,H405
E869,E86
H3480,H348
H3580,H358
H4020,H402
H4331,H433
H4310,H431
R92,R92
W2201,_
S399,S399
O361,O361
O42,O429
N949,N949
I8610,I861
M7580,M758
N630,N63
S860,S860
H2710,H271
C099,C099
K529,K529
K228,K228
C34,C349
H280,H280
H058,H058
K429,K429
S371,S371
A18,_
L72,L729
O700,O700
I152,I152
E260,E260
E279,E279
M658,M658
K460,K460
A155,A155
0801,_
R829,R829
M430,M430
R688,R688
N85,N859
D250,D250
S91,S919
S925,S925
K59,K599
J310,J310
Q273,Q273
J383,J383
S655,S655
A152,A152
Q250,Q250
O080,O080
H4202,H420
H1102,H110
H2592,H259
H3601,H3601
S4240,S4240
A541,A541
L570,L570
L918,L918
D1791,D179
L5701,L570
M8567,M8567
I8991,I899
E1451,E145
N320,N320
J3820,J382
L7210,L721
E1450,E145
N0391,N039
S6191,S619
I637,_
N631,N63
S6261,S6261
O340,O340
Z320,Z320
S711,S711
S212,S212
S8192,S819
Q283,Q283
S721,S721
D631,D631
S929,S929
S066,S066
S061,S061
Z370O4,_
S109,S109
N858,N858
N833,N833
M222,M222
B950,B950
K833,K833
S0180,S018
V2911,_
99,_
J018,J018
H038,H038
H3531,H353
P062,_
S881,S881
H103,H103
C008,C008
O031,O031
Z389,_
S0201,S0201
S017,S017
S829,S829
S220,S220
D371,D371
Z907,Z907
B181,B181
I714,I714
F339,F339
S809,S809
K661,K661
M1906,M190
2,_
S5201,S5201
S6230,S6230
R13,R13
O338,O338
V0999,_
S707,S707
S800,S800
K578,K578
O40,O40
0149,_
O093,_
N509,N509
L739,L739
C32,C329
M4807,M4807
J182,J182
H3102,H310
C494,C494
C18,C189
A165,A165
S921,S921
S835,S835
H3602,H3602
H3101,H310
O664,O664
H349,H349
Q170,Q170
H699,H699
D223,D223
M872,M872
M885,_
D695,D695
S069,S069
T142,T142
1499,_
L129,L129
O648,O648
N6011,N601
N400,N40
H521,H521
L0221,L022
L023,L023
O688,O688
O691,O691
V499,_
T140,T140
K770,K770
N399,N399
O731,O731
R5603,R560
H4590,_
3,_
K55,K559
D694,D694
S4220,S4220
L22,L22
S5260,S5260
S7240,S7240
I151,I151
T068,T068
S062,S062
M85,M859
C495,C495
K8010,K801
N082,N082
2142,_
W142,_
142,_
B083,B083
H660,H660
K929,K929
F952,F952
M712,M712
R600,R600
H113,H113
0899,_
S82,S829
S523,S523
N80,N809
D519,D519
O241,O241
O029,O029
K572,K572
N831,N831
E107,E107
E169,E169
D304,D304
Q539,Q539
Z470,Z470
M7916,M7916
O640,O640
H3340,H334
H3300,H330
S0520,S052
H3341,H334
H3330,H333
N130,N130
J842,_
Q438,Q438
S410,S410
H2600,H260
G470,G470
O604,_
E114,E114
G63,_
N912,N912
S764,S764
S836,S836
S119,S119
1255,_
S408,S408
T812,T812
I438,I438
P779,P77
P29,P299
Z348,Z348
P059,P059
E144,E144
D821,D821
S051,S051
H4451,H445
K625,K625
L040,L040
M6534,M6534
L05,L059
0702,_
H1191,H119
H3582,H358
H2711,H271
C100,C100
H708,H708
K245,_
M726,M726
R591,R591
K528,K528
H299,_
L905,L905
8080,_
M8503,M8503
H335,H335
S207,S207
K2012,K20
K3580,K358
Q359,Q359
M8380,M8380
C479,C479
C069,C069
M9827,_
C915,C915
N971,N971
T792,T792
H314,H314
Y423,_
H119,H119
B070,B07
S602,S602
M763,M763
G318,G318
I059,I059
O652,O652
V2399,_
K352,K352
L9790,L97
B378,B378
N818,N818
063,_
O62,O629
O63,O639
D508,D508
M431,M431
J381,J381
H4080,H408
S531,S531
V2999,_
J942,J942
I518,I518
L979,L97
N611,N61
M008,M008
R31,R31
S060,S060
I447,I447
C791,C791
C419,C419
0703,_
E444,_
D632,_
S826,S826
N799,_
E870,E870
E668,E668
L988,L988
S5280,S5280
B052,B052
J171,J171
G839,G839
M349,M349
H919,H919
K640,_
I348,I348
K594,K594
H359,H359
H3181,H318
K642,_
X749,_
P363,P363
H3482,H348
B580,B580
H320,H320
H1881,H188
H3481,H348
H1880,H188
H3552,H355
H3320,H332
M9440,_
0682,_
M8010,M8010
D385,D385
X0999,_
T222,T222
H611,H611
G9341,G934
W0699,_
K824,K824
O231,O231
Z340,Z340
O366,O366
P128,P128
N813,N813
O348,O348
R652,R652
I468,_
C449,C449
C680,C680
Q811,Q811
C70,C709
C81,C819
C71,C719
M9310,M931
H169,H169
C412,C412
F00,F009
I951,I951
H40,H409
H189,H189
H451,H451
O004,_
M798,M798
R238,R238
B023,B023
S832,S832
J955,J955
K252,K252
M8200,M8200
F205,F205
M9040,M9040
W180,_
M795,M795
L010,L010
L02,L029
D361,D361
L82,L82
