raw_code,mapped_code
77401,_
59513,7499
11302,8609
12002,8659
59514,7499
58600,6639
36488,3893
99432,9929
99432,9933
99432,9959
NSD01,_
MCP01,_
89221,8909
89221,9041
90935,3995
99246,8909
99246,9059
12001,8659
59409,7359
59409,7360
58720,6561
24600,7972
96408,9925
FP001,_
31231,2121
31575,3142
45378,4525
45378,4685
10060,8604
47562,5123
67025,1471
67025,1475
67108,1449
67108,1459
19120,8521
50590,9851
11403,8630
66987,1341
66987,1371
66821,1364
11043,8345
12002,8628
11043,8659
12002,8345
11043,8628
66762,1239
49525,5300
49525,5310
26785,7984
11012,7989
26785,7710
11012,7760
26785,8302
11012,8309
26785,8339
11012,8345
26785,8628
11012,9820
58120,6909
20610,8191
20610,8192
20610,8394
20610,8396
24076,8332
49080,5425
19240,8543
19240,8544
59612,7360
59612,7759
44392,4542
67210,1454
36821,3929
43235,4513
77761,_
77781,_
75757,9512
66761,1212
67228,1425
67950,859
45380,4525
43255,4233
43255,4443
77418,_
77421,_
60281,670
11426,8630
68110,1031
67800,821
67051,1474
67051,1475
66998,1289
66984,1330
66984,1371
65780,1689
65222,9821
93556,3956
93556,8843
93556,8857
22900,5430
58661,6561
58661,6639
65426,1132
65850,1254
43215,9802
52310,5700
52310,5732
40510,2743
40510,2759
26055,8301
66825,1699
44950,4709
49521,5300
49521,5310
59620,7499
19125,8521
12004,8659
59812,6902
11000,8628
21015,8339
47600,5122
ANC02,_
59814,6959
17276,8630
31238,2100
31238,2219
45331,4525
43239,4514
44960,4709
62350,390
68440,951
57454,6712
57454,7021
57452,7021
67040,1424
67040,1474
25000,8301
11042,8628
67220,1425
42825,2820
77789,_
44388,4525
43760,9702
65400,1149
65210,1200
65210,9822
67840,820
67840,889
68115,1031
31530,3142
31530,9814
11422,8630
11421,8630
47610,5122
47610,8753
79000,_
58345,6999
58345,8782
37720,3889
58150,6561
58150,6849
59870,6909
43262,5185
19160,8523
68760,991
66830,1475
67051,1214
66830,1364
67051,1365
66830,1474
66830,1214
67051,1364
66830,1365
67041,1474
66625,1490
67041,1214
66625,1474
67041,1490
66625,1214
27792,7817
27792,7936
62361,390
21365,7672
21365,7859
49561,5351
49561,5361
12032,8659
12032,8628
12032,8345
19101,8511
21930,8339
11011,8302
11011,8309
11011,8339
11011,8345
11011,8628
11011,9820
BREAST,_
UNSPECIFIE,9925
96408,_
BREAST,9925
UNSPECIFIE,_
BRONCHUSO,_
BRONCHUSO,9925
19100,8511
65273,1060
11010,8628
11010,9820
56605,7111
46615,4921
46615,4931
35518,3929
44970,4701
CR001,_
25600,7902
29075,9353
11442,8630
11402,8630
60100,611
20206,8321
11750,8623
24065,8321
57155,6999
77761,7091
57155,_
77761,6999
57155,7091
54152,6400
67036,1474
31579,3142
31254,2219
31254,2263
21556,8332
77261,_
11444,8630
11404,8630
31515,3142
69145,1829
11400,8630
43234,4513
11443,8630
21920,8321
23065,8321
69020,1809
36430,9903
36430,9971
44180,5451
11401,8630
65855,1689
67825,891
42700,2800
43830,4319
23650,7971
53852,6021
53852,6097
52000,5732
29888,8145
36825,3993
43264,5188
43264,5294
20822,8422
28805,8332
41800,2400
41830,2450
90375,_
20605,8191
20605,8192
20605,8394
20605,8396
31525,3142
66170,1264
66170,1269
15740,8670
24075,8339
26145,8233
23077,8339
59120,6549
31560,3029
60280,670
45330,4525
MCPO1,_
58100,6711
58100,6813
66982,1330
66982,1371
50060,5501
55700,6011
45384,4523
45384,4542
45384,4543
46255,4946
49587,5341
49587,5349
36830,3993
12011,8659
28090,8339
14040,8689
NSDO1,_
11450,8630
27618,8630
16010,8628
16010,9357
65782,1689
21557,8339
58300,6970
24077,8339
66172,1264
66172,1269
66172,9928
89222,8909
89222,9041
49000,5411
49000,5423
60240,640
41250,2551
41250,2752
11044,7760
11044,8345
11044,8628
59513,9971
36430,7499
59513,9903
45385,4523
45385,4542
45385,4543
11406,8630
93510,3722
79005,_
42820,2830
66987,1459
67108,1341
65772,1371
66987,1179
65772,1341
65772,1179
66930,1319
67935,1060
67935,881
66985,1372
67039,1424
66985,1474
67039,1372
66985,1424
67039,1474
66940,1359
11760,8689
27310,8016
56440,7123
